object_tag,num_obj,percentAGN,error
360067.0,19.0,0.0,0.0
360069.0,6.0,33.333,27.217
360077.0,19.0,0.0,0.0
360082.0,11.0,9.091,9.495
360088.0,14.0,7.143,7.394
360090.0,20.0,0.0,0.0
360100.0,16.0,0.0,0.0
360102.0,19.0,0.0,0.0
360111.0,20.0,0.0,0.0
360125.0,18.0,0.0,0.0
360138.0,9.0,22.222,17.372
360142.0,17.0,0.0,0.0
360153.0,21.0,0.0,0.0
360160.0,20.0,0.0,0.0
360190.0,17.0,0.0,0.0
360191.0,21.0,0.0,0.0
360192.0,20.0,0.0,0.0
360195.0,20.0,0.0,0.0
360200.0,22.0,0.0,0.0
360201.0,13.0,7.692,7.983
360211.0,22.0,0.0,0.0
360215.0,20.0,0.0,0.0
360222.0,11.0,27.273,17.764
360223.0,20.0,0.0,0.0
360224.0,21.0,0.0,0.0
360227.0,4.0,100.0,0.0
360231.0,20.0,0.0,0.0
360234.0,23.0,0.0,0.0
360267.0,21.0,0.0,0.0
360273.0,20.0,0.0,0.0
360274.0,10.0,30.0,19.748
360276.0,22.0,0.0,0.0
360278.0,22.0,0.0,0.0
360279.0,20.0,0.0,0.0
360280.0,20.0,0.0,0.0
360288.0,20.0,0.0,0.0
360291.0,20.0,0.0,0.0
360301.0,19.0,0.0,0.0
360314.0,21.0,0.0,0.0
360333.0,18.0,0.0,0.0
360334.0,20.0,0.0,0.0
360361.0,20.0,0.0,0.0
360370.0,20.0,0.0,0.0
360378.0,22.0,0.0,0.0
360384.0,7.0,0.0,0.0
360387.0,20.0,0.0,0.0
360391.0,15.0,26.667,15.006
360412.0,23.0,0.0,0.0
360414.0,22.0,0.0,0.0
360418.0,18.0,0.0,0.0
360428.0,18.0,5.556,5.708
360434.0,10.0,10.0,10.488
360435.0,16.0,0.0,0.0
360440.0,19.0,0.0,0.0
360462.0,20.0,5.0,5.123
360468.0,21.0,0.0,0.0
360494.0,19.0,0.0,0.0
360500.0,16.0,6.25,6.442
360505.0,22.0,0.0,0.0
360517.0,21.0,0.0,0.0
360520.0,21.0,0.0,0.0
360525.0,19.0,0.0,0.0
360549.0,12.0,16.667,12.729
360558.0,21.0,0.0,0.0
360600.0,21.0,0.0,0.0
360601.0,21.0,0.0,0.0
360604.0,10.0,20.0,15.492
360608.0,19.0,0.0,0.0
360610.0,20.0,0.0,0.0
360614.0,21.0,0.0,0.0
360625.0,21.0,0.0,0.0
360633.0,12.0,25.0,16.137
360642.0,16.0,12.5,9.375
360645.0,21.0,9.524,7.048
360648.0,20.0,0.0,0.0
360655.0,21.0,0.0,0.0
360666.0,19.0,0.0,0.0
360695.0,19.0,10.526,7.825
360696.0,5.0,40.0,33.466
360702.0,21.0,0.0,0.0
360706.0,22.0,4.545,4.648
360707.0,21.0,0.0,0.0
360712.0,21.0,0.0,0.0
360738.0,5.0,40.0,33.466
360744.0,22.0,0.0,0.0
360745.0,20.0,0.0,0.0
360765.0,18.0,0.0,0.0
360769.0,22.0,0.0,0.0
360776.0,22.0,0.0,0.0
360779.0,22.0,9.091,6.714
360790.0,21.0,0.0,0.0
360795.0,17.0,5.882,6.053
360801.0,18.0,0.0,0.0
360806.0,20.0,0.0,0.0
360809.0,22.0,0.0,0.0
360817.0,22.0,4.545,4.648
360824.0,20.0,0.0,0.0
360831.0,20.0,5.0,5.123
360840.0,19.0,10.526,7.825
360860.0,7.0,14.286,15.272
360868.0,19.0,0.0,0.0
360870.0,9.0,22.222,17.372
360871.0,20.0,0.0,0.0
360881.0,21.0,0.0,0.0
360928.0,20.0,0.0,0.0
360931.0,20.0,0.0,0.0
360948.0,20.0,0.0,0.0
360954.0,23.0,0.0,0.0
360979.0,20.0,0.0,0.0
360993.0,18.0,0.0,0.0
360994.0,18.0,0.0,0.0
360996.0,17.0,0.0,0.0
361000.0,17.0,0.0,0.0
361008.0,19.0,0.0,0.0
361018.0,21.0,0.0,0.0
361019.0,21.0,0.0,0.0
361028.0,19.0,0.0,0.0
361035.0,20.0,0.0,0.0
361036.0,22.0,4.545,4.648
361049.0,14.0,21.429,13.633
361054.0,21.0,0.0,0.0
361075.0,18.0,11.111,8.282
361078.0,18.0,0.0,0.0
361085.0,22.0,0.0,0.0
361087.0,18.0,0.0,0.0
361090.0,11.0,0.0,0.0
361097.0,6.0,50.0,35.355
361106.0,21.0,0.0,0.0
361108.0,21.0,0.0,0.0
361136.0,12.0,16.667,12.729
361140.0,20.0,0.0,0.0
361157.0,22.0,100.0,0.0
361162.0,21.0,100.0,0.0
361169.0,20.0,0.0,0.0
361180.0,21.0,0.0,0.0
361187.0,21.0,0.0,0.0
361195.0,22.0,4.545,4.648
361206.0,19.0,0.0,0.0
361221.0,21.0,0.0,0.0
361222.0,21.0,0.0,0.0
361225.0,18.0,0.0,0.0
361254.0,22.0,0.0,0.0
361259.0,22.0,0.0,0.0
361261.0,23.0,0.0,0.0
361264.0,20.0,0.0,0.0
361281.0,23.0,0.0,0.0
361286.0,4.0,100.0,0.0
361288.0,20.0,0.0,0.0
361293.0,20.0,0.0,0.0
361301.0,23.0,4.348,4.441
361309.0,22.0,0.0,0.0
361312.0,19.0,0.0,0.0
361323.0,17.0,11.765,8.795
361340.0,4.0,25.0,27.951
361387.0,9.0,22.222,17.372
361389.0,4.0,25.0,27.951
361390.0,20.0,0.0,0.0
361401.0,23.0,0.0,0.0
361408.0,19.0,5.263,5.4
361418.0,22.0,9.091,6.714
361421.0,20.0,0.0,0.0
361431.0,15.0,0.0,0.0
361434.0,20.0,0.0,0.0
361447.0,21.0,0.0,0.0
361448.0,21.0,0.0,0.0
361449.0,18.0,5.556,5.708
361450.0,20.0,0.0,0.0
361452.0,22.0,0.0,0.0
361454.0,20.0,0.0,0.0
361456.0,14.0,14.286,10.799
361468.0,14.0,0.0,0.0
361469.0,18.0,0.0,0.0
361476.0,19.0,0.0,0.0
361484.0,20.0,0.0,0.0
361495.0,22.0,0.0,0.0
361533.0,4.0,75.0,57.282
361546.0,22.0,0.0,0.0
361552.0,21.0,0.0,0.0
361571.0,20.0,0.0,0.0
361615.0,10.0,20.0,15.492
361618.0,20.0,0.0,0.0
361621.0,22.0,0.0,0.0
361635.0,14.0,14.286,10.799
361647.0,21.0,0.0,0.0
361669.0,21.0,0.0,0.0
361673.0,21.0,0.0,0.0
361677.0,21.0,0.0,0.0
361721.0,21.0,0.0,0.0
361729.0,21.0,0.0,0.0
361742.0,14.0,0.0,0.0
361743.0,9.0,0.0,0.0
361744.0,21.0,0.0,0.0
361757.0,16.0,43.75,19.826
361761.0,22.0,0.0,0.0
361769.0,21.0,0.0,0.0
361774.0,17.0,17.647,11.051
361776.0,20.0,5.0,5.123
361781.0,23.0,0.0,0.0
361784.0,8.0,25.0,19.764
361786.0,21.0,0.0,0.0
361791.0,17.0,0.0,0.0
361799.0,21.0,0.0,0.0
361847.0,21.0,0.0,0.0
361849.0,21.0,0.0,0.0
361862.0,21.0,0.0,0.0
361867.0,18.0,5.556,5.708
361882.0,24.0,0.0,0.0
361892.0,24.0,0.0,0.0
361894.0,21.0,0.0,0.0
361908.0,15.0,0.0,0.0
361912.0,20.0,0.0,0.0
361916.0,18.0,5.556,5.708
361918.0,20.0,0.0,0.0
361926.0,15.0,13.333,10.037
361945.0,12.0,8.333,8.674
361961.0,19.0,0.0,0.0
361968.0,20.0,0.0,0.0
361989.0,20.0,0.0,0.0
361999.0,9.0,33.333,22.222
362006.0,21.0,0.0,0.0
362007.0,23.0,0.0,0.0
362008.0,20.0,0.0,0.0
362009.0,19.0,0.0,0.0
362010.0,21.0,0.0,0.0
362034.0,21.0,0.0,0.0
362040.0,20.0,0.0,0.0
362054.0,19.0,0.0,0.0
362102.0,9.0,33.333,22.222
362107.0,19.0,100.0,0.0
362111.0,21.0,0.0,0.0
362117.0,23.0,0.0,0.0
362162.0,20.0,0.0,0.0
362164.0,23.0,0.0,0.0
362174.0,23.0,0.0,0.0
362179.0,20.0,0.0,0.0
362181.0,18.0,0.0,0.0
362209.0,20.0,0.0,0.0
362211.0,20.0,0.0,0.0
362221.0,19.0,0.0,0.0
362238.0,19.0,0.0,0.0
362245.0,9.0,22.222,17.372
362277.0,19.0,0.0,0.0
362324.0,20.0,0.0,0.0
362339.0,20.0,0.0,0.0
362340.0,10.0,0.0,0.0
362341.0,20.0,0.0,0.0
362355.0,20.0,5.0,5.123
362363.0,8.0,25.0,19.764
362370.0,17.0,5.882,6.053
362371.0,20.0,0.0,0.0
362377.0,20.0,0.0,0.0
362385.0,20.0,0.0,0.0
362392.0,21.0,0.0,0.0
362410.0,19.0,0.0,0.0
362419.0,4.0,100.0,0.0
362421.0,19.0,0.0,0.0
362424.0,19.0,0.0,0.0
362429.0,21.0,0.0,0.0
362445.0,18.0,0.0,0.0
362448.0,20.0,0.0,0.0
362454.0,21.0,0.0,0.0
362462.0,19.0,0.0,0.0
362481.0,24.0,0.0,0.0
362486.0,19.0,0.0,0.0
362492.0,20.0,0.0,0.0
362500.0,19.0,0.0,0.0
362511.0,19.0,0.0,0.0
362535.0,20.0,0.0,0.0
362558.0,9.0,22.222,17.372
362560.0,8.0,0.0,0.0
362575.0,20.0,0.0,0.0
362588.0,21.0,0.0,0.0
362601.0,5.0,60.0,43.818
362616.0,20.0,0.0,0.0
362629.0,19.0,0.0,0.0
362631.0,4.0,25.0,27.951
362632.0,22.0,0.0,0.0
362644.0,5.0,0.0,0.0
362646.0,17.0,5.882,6.053
362654.0,20.0,0.0,0.0
362656.0,22.0,0.0,0.0
362667.0,22.0,0.0,0.0
362669.0,23.0,0.0,0.0
362674.0,21.0,0.0,0.0
362678.0,22.0,0.0,0.0
362686.0,12.0,25.0,16.137
362707.0,19.0,5.263,5.4
362732.0,21.0,0.0,0.0
362746.0,21.0,0.0,0.0
362750.0,18.0,0.0,0.0
362760.0,21.0,0.0,0.0
362774.0,6.0,50.0,35.355
362795.0,22.0,0.0,0.0
362796.0,20.0,0.0,0.0
362827.0,21.0,0.0,0.0
362828.0,13.0,30.769,17.593
362855.0,21.0,0.0,0.0
362858.0,15.0,40.0,19.322
362862.0,22.0,0.0,0.0
362866.0,23.0,0.0,0.0
362880.0,20.0,0.0,0.0
362886.0,19.0,0.0,0.0
362895.0,7.0,14.286,15.272
362901.0,10.0,30.0,19.748
362906.0,22.0,0.0,0.0
362941.0,22.0,0.0,0.0
362943.0,9.0,22.222,17.372
362951.0,20.0,0.0,0.0
362968.0,21.0,0.0,0.0
362982.0,20.0,0.0,0.0
362996.0,21.0,0.0,0.0
362998.0,20.0,0.0,0.0
363009.0,21.0,0.0,0.0
363014.0,20.0,0.0,0.0
363019.0,20.0,0.0,0.0
363020.0,19.0,0.0,0.0
363024.0,20.0,0.0,0.0
363025.0,19.0,0.0,0.0
363033.0,19.0,0.0,0.0
363039.0,19.0,5.263,5.4
363041.0,19.0,0.0,0.0
363044.0,19.0,0.0,0.0
363051.0,20.0,0.0,0.0
363052.0,18.0,0.0,0.0
363086.0,5.0,40.0,33.466
363097.0,23.0,0.0,0.0
363101.0,20.0,0.0,0.0
363107.0,20.0,0.0,0.0
363108.0,19.0,0.0,0.0
363153.0,20.0,0.0,0.0
363158.0,20.0,5.0,5.123
363173.0,19.0,0.0,0.0
363175.0,5.0,20.0,21.909
363187.0,16.0,0.0,0.0
363201.0,20.0,0.0,0.0
363219.0,20.0,0.0,0.0
363220.0,23.0,100.0,0.0
363228.0,4.0,25.0,27.951
363234.0,12.0,16.667,12.729
363243.0,19.0,0.0,0.0
363246.0,20.0,0.0,0.0
363257.0,4.0,25.0,27.951
363263.0,19.0,0.0,0.0
363264.0,18.0,0.0,0.0
363274.0,17.0,0.0,0.0
363286.0,21.0,0.0,0.0
363291.0,22.0,0.0,0.0
363293.0,22.0,0.0,0.0
363297.0,21.0,0.0,0.0
363298.0,22.0,9.091,6.714
363315.0,9.0,22.222,17.372
363317.0,22.0,0.0,0.0
363322.0,22.0,0.0,0.0
363324.0,19.0,0.0,0.0
363340.0,22.0,0.0,0.0
363346.0,23.0,0.0,0.0
363348.0,22.0,0.0,0.0
363362.0,22.0,0.0,0.0
363364.0,24.0,0.0,0.0
363373.0,17.0,5.882,6.053
363374.0,20.0,5.0,5.123
363411.0,4.0,25.0,27.951
363415.0,21.0,0.0,0.0
363426.0,17.0,0.0,0.0
363445.0,22.0,0.0,0.0
363459.0,22.0,0.0,0.0
363466.0,23.0,0.0,0.0
363482.0,20.0,0.0,0.0
363496.0,8.0,37.5,25.388
363507.0,22.0,0.0,0.0
363520.0,21.0,0.0,0.0
363533.0,22.0,0.0,0.0
363537.0,20.0,0.0,0.0
363539.0,20.0,0.0,0.0
363543.0,19.0,0.0,0.0
363549.0,4.0,50.0,43.301
363561.0,8.0,0.0,0.0
363566.0,22.0,0.0,0.0
363571.0,22.0,0.0,0.0
363573.0,22.0,0.0,0.0
363577.0,21.0,0.0,0.0
363581.0,7.0,0.0,0.0
363588.0,21.0,0.0,0.0
363592.0,24.0,0.0,0.0
363593.0,22.0,0.0,0.0
363597.0,21.0,0.0,0.0
363604.0,21.0,0.0,0.0
363605.0,19.0,10.526,7.825
363618.0,15.0,6.667,6.885
363620.0,21.0,0.0,0.0
363623.0,21.0,0.0,0.0
363628.0,21.0,0.0,0.0
363639.0,21.0,0.0,0.0
363640.0,21.0,0.0,0.0
363641.0,16.0,12.5,9.375
363647.0,21.0,0.0,0.0
363652.0,4.0,75.0,57.282
363654.0,20.0,0.0,0.0
363659.0,17.0,0.0,0.0
363675.0,14.0,7.143,7.394
363676.0,21.0,0.0,0.0
363679.0,22.0,0.0,0.0
363682.0,21.0,0.0,0.0
363701.0,20.0,0.0,0.0
363704.0,21.0,0.0,0.0
363705.0,20.0,0.0,0.0
363707.0,22.0,0.0,0.0
363708.0,20.0,0.0,0.0
363711.0,22.0,0.0,0.0
363741.0,22.0,0.0,0.0
363764.0,17.0,5.882,6.053
363769.0,22.0,0.0,0.0
363777.0,21.0,0.0,0.0
363783.0,22.0,0.0,0.0
363785.0,21.0,0.0,0.0
363787.0,7.0,28.571,22.908
363794.0,21.0,0.0,0.0
363796.0,20.0,0.0,0.0
363798.0,22.0,0.0,0.0
363802.0,21.0,0.0,0.0
363804.0,20.0,0.0,0.0
363807.0,21.0,0.0,0.0
363808.0,12.0,8.333,8.674
363811.0,21.0,0.0,0.0
363826.0,23.0,0.0,0.0
363827.0,14.0,0.0,0.0
363834.0,20.0,0.0,0.0
363835.0,19.0,0.0,0.0
363843.0,21.0,0.0,0.0
363844.0,21.0,0.0,0.0
363847.0,19.0,0.0,0.0
363849.0,21.0,0.0,0.0
363855.0,22.0,0.0,0.0
363857.0,21.0,0.0,0.0
363861.0,21.0,0.0,0.0
363865.0,19.0,0.0,0.0
363866.0,21.0,0.0,0.0
363871.0,23.0,0.0,0.0
363872.0,23.0,0.0,0.0
363874.0,22.0,0.0,0.0
363881.0,21.0,0.0,0.0
363889.0,17.0,0.0,0.0
363891.0,21.0,0.0,0.0
363894.0,21.0,0.0,0.0
363897.0,8.0,62.5,35.63
363900.0,20.0,0.0,0.0
363905.0,20.0,0.0,0.0
363906.0,22.0,0.0,0.0
363910.0,21.0,0.0,0.0
363919.0,21.0,0.0,0.0
363921.0,21.0,0.0,0.0
363937.0,21.0,4.762,4.874
363942.0,21.0,0.0,0.0
363946.0,21.0,0.0,0.0
363952.0,21.0,0.0,0.0
363954.0,21.0,0.0,0.0
363960.0,20.0,0.0,0.0
363962.0,17.0,0.0,0.0
363965.0,21.0,0.0,0.0
363976.0,21.0,0.0,0.0
363977.0,19.0,0.0,0.0
363983.0,5.0,80.0,53.666
363985.0,23.0,0.0,0.0
363986.0,21.0,0.0,0.0
363987.0,21.0,0.0,0.0
363991.0,21.0,0.0,0.0
363993.0,21.0,0.0,0.0
363999.0,21.0,0.0,0.0
364000.0,22.0,0.0,0.0
364033.0,22.0,4.545,4.648
364045.0,21.0,0.0,0.0
364051.0,13.0,15.385,11.685
364055.0,15.0,6.667,6.885
364060.0,21.0,0.0,0.0
364075.0,21.0,0.0,0.0
364077.0,19.0,0.0,0.0
364087.0,15.0,13.333,10.037
364091.0,21.0,0.0,0.0
364103.0,20.0,0.0,0.0
364104.0,22.0,0.0,0.0
364107.0,22.0,0.0,0.0
364110.0,20.0,0.0,0.0
364112.0,15.0,13.333,10.037
364118.0,21.0,0.0,0.0
364150.0,20.0,0.0,0.0
364163.0,21.0,0.0,0.0
364164.0,22.0,0.0,0.0
364165.0,21.0,0.0,0.0
364174.0,21.0,0.0,0.0
364175.0,21.0,0.0,0.0
364177.0,11.0,27.273,17.764
364179.0,21.0,0.0,0.0
364180.0,21.0,0.0,0.0
364181.0,21.0,0.0,0.0
364182.0,21.0,0.0,0.0
364183.0,21.0,0.0,0.0
364187.0,5.0,40.0,33.466
364194.0,22.0,0.0,0.0
364201.0,22.0,0.0,0.0
364205.0,22.0,0.0,0.0
364206.0,21.0,0.0,0.0
364213.0,21.0,0.0,0.0
364216.0,4.0,25.0,27.951
364218.0,8.0,50.0,30.619
364226.0,22.0,0.0,0.0
364236.0,21.0,4.762,4.874
364237.0,21.0,0.0,0.0
364281.0,13.0,23.077,14.781
364300.0,21.0,0.0,0.0
364310.0,5.0,20.0,21.909
364314.0,19.0,0.0,0.0
364318.0,21.0,0.0,0.0
364319.0,19.0,0.0,0.0
364328.0,21.0,0.0,0.0
364340.0,21.0,0.0,0.0
364356.0,21.0,0.0,0.0
364362.0,20.0,0.0,0.0
364371.0,15.0,0.0,0.0
364380.0,16.0,12.5,9.375
364400.0,21.0,0.0,0.0
364405.0,21.0,0.0,0.0
364408.0,21.0,0.0,0.0
364444.0,13.0,0.0,0.0
364447.0,22.0,0.0,0.0
364451.0,21.0,0.0,0.0
364459.0,16.0,0.0,0.0
364470.0,21.0,0.0,0.0
364482.0,23.0,0.0,0.0
364484.0,10.0,30.0,19.748
364485.0,5.0,20.0,21.909
364489.0,19.0,0.0,0.0
364492.0,21.0,0.0,0.0
364502.0,22.0,0.0,0.0
364503.0,21.0,0.0,0.0
364507.0,13.0,15.385,11.685
364514.0,22.0,0.0,0.0
364515.0,22.0,0.0,0.0
364518.0,20.0,0.0,0.0
364529.0,19.0,0.0,0.0
364532.0,21.0,0.0,0.0
364558.0,11.0,0.0,0.0
364561.0,21.0,0.0,0.0
364563.0,21.0,0.0,0.0
364613.0,20.0,0.0,0.0
364616.0,21.0,0.0,0.0
364620.0,18.0,0.0,0.0
364622.0,20.0,0.0,0.0
364638.0,20.0,0.0,0.0
364640.0,20.0,0.0,0.0
364645.0,13.0,0.0,0.0
364657.0,21.0,0.0,0.0
364679.0,21.0,0.0,0.0
364708.0,7.0,0.0,0.0
364710.0,21.0,0.0,0.0
364711.0,20.0,0.0,0.0
364715.0,11.0,18.182,13.976
364717.0,11.0,9.091,9.495
364774.0,21.0,0.0,0.0
364778.0,21.0,0.0,0.0
364788.0,18.0,0.0,0.0
364818.0,21.0,0.0,0.0
364831.0,20.0,0.0,0.0
364847.0,21.0,0.0,0.0
364849.0,18.0,0.0,0.0
364851.0,21.0,0.0,0.0
364858.0,21.0,0.0,0.0
364894.0,20.0,0.0,0.0
364896.0,20.0,0.0,0.0
364897.0,19.0,0.0,0.0
364906.0,10.0,10.0,10.488
364911.0,15.0,0.0,0.0
364923.0,20.0,0.0,0.0
364926.0,20.0,0.0,0.0
364936.0,16.0,0.0,0.0
364938.0,20.0,0.0,0.0
364939.0,19.0,0.0,0.0
364952.0,13.0,23.077,14.781
364953.0,4.0,75.0,57.282
364956.0,19.0,0.0,0.0
364958.0,23.0,0.0,0.0
364963.0,9.0,11.111,11.712
364989.0,19.0,0.0,0.0
364996.0,21.0,0.0,0.0
365044.0,18.0,0.0,0.0
365054.0,23.0,0.0,0.0
365083.0,20.0,0.0,0.0
365125.0,22.0,0.0,0.0
365140.0,12.0,16.667,12.729
365146.0,5.0,0.0,0.0
365174.0,20.0,0.0,0.0
365182.0,20.0,0.0,0.0
365188.0,4.0,0.0,0.0
365228.0,19.0,0.0,0.0
365243.0,17.0,0.0,0.0
365291.0,23.0,0.0,0.0
365296.0,21.0,0.0,0.0
365298.0,18.0,0.0,0.0
365303.0,21.0,0.0,0.0
365304.0,20.0,0.0,0.0
365315.0,21.0,0.0,0.0
365325.0,22.0,0.0,0.0
365328.0,22.0,0.0,0.0
365329.0,18.0,0.0,0.0
365330.0,21.0,0.0,0.0
365335.0,16.0,6.25,6.442
365336.0,14.0,7.143,7.394
365337.0,19.0,0.0,0.0
365340.0,5.0,0.0,0.0
365345.0,22.0,0.0,0.0
365352.0,18.0,0.0,0.0
365357.0,21.0,0.0,0.0
365359.0,18.0,5.556,5.708
365375.0,8.0,25.0,19.764
365377.0,18.0,0.0,0.0
365383.0,21.0,0.0,0.0
365390.0,20.0,0.0,0.0
365392.0,20.0,0.0,0.0
365410.0,17.0,5.882,6.053
365413.0,15.0,6.667,6.885
365429.0,24.0,4.167,4.253
365435.0,18.0,0.0,0.0
365441.0,10.0,20.0,15.492
365445.0,21.0,0.0,0.0
365451.0,17.0,0.0,0.0
365452.0,21.0,0.0,0.0
365465.0,4.0,25.0,27.951
365469.0,22.0,0.0,0.0
365472.0,21.0,0.0,0.0
365475.0,21.0,0.0,0.0
365489.0,20.0,0.0,0.0
365494.0,22.0,0.0,0.0
365495.0,20.0,0.0,0.0
365498.0,21.0,0.0,0.0
365501.0,21.0,0.0,0.0
365523.0,21.0,0.0,0.0
365539.0,21.0,0.0,0.0
365542.0,22.0,0.0,0.0
365546.0,7.0,14.286,15.272
365552.0,20.0,0.0,0.0
365566.0,20.0,0.0,0.0
365567.0,20.0,0.0,0.0
365573.0,21.0,0.0,0.0
365574.0,20.0,0.0,0.0
365576.0,20.0,0.0,0.0
365580.0,19.0,0.0,0.0
365582.0,19.0,0.0,0.0
365584.0,9.0,0.0,0.0
365587.0,20.0,0.0,0.0
365588.0,19.0,0.0,0.0
365592.0,20.0,0.0,0.0
365607.0,19.0,0.0,0.0
365608.0,20.0,0.0,0.0
365610.0,19.0,0.0,0.0
365616.0,19.0,0.0,0.0
365618.0,20.0,0.0,0.0
365620.0,20.0,0.0,0.0
365625.0,18.0,0.0,0.0
365644.0,10.0,0.0,0.0
365671.0,5.0,60.0,43.818
365705.0,19.0,0.0,0.0
365710.0,20.0,0.0,0.0
365725.0,19.0,0.0,0.0
365732.0,21.0,0.0,0.0
365736.0,18.0,0.0,0.0
365740.0,19.0,0.0,0.0
365752.0,20.0,0.0,0.0
365766.0,19.0,0.0,0.0
365777.0,22.0,0.0,0.0
365783.0,21.0,0.0,0.0
365786.0,20.0,0.0,0.0
365797.0,21.0,0.0,0.0
365799.0,15.0,13.333,10.037
365800.0,19.0,0.0,0.0
365802.0,18.0,0.0,0.0
365803.0,19.0,0.0,0.0
365804.0,20.0,0.0,0.0
365814.0,19.0,0.0,0.0
365816.0,22.0,0.0,0.0
365819.0,22.0,0.0,0.0
365822.0,22.0,0.0,0.0
365826.0,19.0,0.0,0.0
365827.0,20.0,0.0,0.0
365855.0,23.0,0.0,0.0
365858.0,21.0,0.0,0.0
365861.0,19.0,0.0,0.0
365865.0,20.0,0.0,0.0
365870.0,21.0,0.0,0.0
365872.0,20.0,0.0,0.0
365873.0,20.0,0.0,0.0
365874.0,10.0,10.0,10.488
365877.0,22.0,0.0,0.0
365882.0,21.0,0.0,0.0
365884.0,19.0,0.0,0.0
365898.0,19.0,0.0,0.0
365899.0,15.0,0.0,0.0
365913.0,17.0,0.0,0.0
365916.0,20.0,0.0,0.0
365966.0,20.0,0.0,0.0
365967.0,21.0,9.524,7.048
365968.0,20.0,0.0,0.0
365980.0,19.0,0.0,0.0
365981.0,18.0,11.111,8.282
365982.0,20.0,0.0,0.0
365988.0,21.0,0.0,0.0
365989.0,20.0,0.0,0.0
365990.0,20.0,0.0,0.0
366002.0,20.0,0.0,0.0
366024.0,21.0,0.0,0.0
366026.0,19.0,0.0,0.0
366029.0,20.0,0.0,0.0
366030.0,18.0,0.0,0.0
366037.0,21.0,0.0,0.0
366044.0,19.0,0.0,0.0
366045.0,17.0,11.765,8.795
366046.0,16.0,12.5,9.375
366047.0,22.0,0.0,0.0
366053.0,19.0,0.0,0.0
366055.0,19.0,0.0,0.0
366057.0,19.0,0.0,0.0
366062.0,15.0,20.0,12.649
366063.0,19.0,0.0,0.0
366073.0,19.0,0.0,0.0
366077.0,19.0,0.0,0.0
366090.0,18.0,0.0,0.0
366092.0,19.0,0.0,0.0
366094.0,19.0,0.0,0.0
366095.0,20.0,0.0,0.0
366096.0,20.0,0.0,0.0
366100.0,19.0,0.0,0.0
366105.0,8.0,87.5,45.286
366108.0,19.0,0.0,0.0
366109.0,10.0,30.0,19.748
366115.0,13.0,15.385,11.685
366128.0,19.0,0.0,0.0
366131.0,19.0,0.0,0.0
366133.0,20.0,0.0,0.0
366142.0,17.0,5.882,6.053
366145.0,23.0,0.0,0.0
366148.0,19.0,0.0,0.0
366157.0,5.0,20.0,21.909
366160.0,19.0,0.0,0.0
366161.0,17.0,0.0,0.0
366167.0,10.0,20.0,15.492
366168.0,19.0,5.263,5.4
366169.0,19.0,0.0,0.0
366173.0,21.0,0.0,0.0
366174.0,19.0,0.0,0.0
366182.0,19.0,0.0,0.0
366187.0,17.0,0.0,0.0
366191.0,19.0,0.0,0.0
366192.0,19.0,0.0,0.0
366212.0,19.0,0.0,0.0
366216.0,19.0,0.0,0.0
366220.0,19.0,0.0,0.0
366221.0,19.0,0.0,0.0
366226.0,19.0,0.0,0.0
366231.0,8.0,12.5,13.258
366242.0,5.0,80.0,53.666
366243.0,19.0,0.0,0.0
366253.0,19.0,0.0,0.0
366259.0,18.0,0.0,0.0
366262.0,19.0,0.0,0.0
366263.0,19.0,0.0,0.0
366264.0,19.0,0.0,0.0
366265.0,19.0,0.0,0.0
366269.0,9.0,55.556,30.987
366270.0,19.0,0.0,0.0
366276.0,19.0,0.0,0.0
366282.0,21.0,0.0,0.0
366285.0,20.0,0.0,0.0
366286.0,19.0,0.0,0.0
366291.0,14.0,14.286,10.799
366292.0,16.0,6.25,6.442
366293.0,20.0,0.0,0.0
366299.0,21.0,0.0,0.0
366308.0,20.0,5.0,5.123
366310.0,20.0,0.0,0.0
366334.0,21.0,0.0,0.0
366407.0,20.0,0.0,0.0
366507.0,21.0,0.0,0.0
366513.0,21.0,0.0,0.0
366518.0,23.0,0.0,0.0
366525.0,21.0,0.0,0.0
366534.0,22.0,0.0,0.0
366544.0,18.0,0.0,0.0
366566.0,21.0,0.0,0.0
366574.0,19.0,0.0,0.0
366586.0,21.0,0.0,0.0
366599.0,21.0,0.0,0.0
366609.0,21.0,0.0,0.0
366626.0,21.0,0.0,0.0
366639.0,14.0,14.286,10.799
366640.0,22.0,0.0,0.0
366643.0,23.0,0.0,0.0
366649.0,6.0,16.667,18.002
366655.0,21.0,0.0,0.0
366661.0,21.0,0.0,0.0
366664.0,21.0,0.0,0.0
366683.0,19.0,0.0,0.0
366685.0,20.0,0.0,0.0
366691.0,15.0,0.0,0.0
366693.0,21.0,0.0,0.0
366727.0,21.0,0.0,0.0
366742.0,21.0,0.0,0.0
366745.0,22.0,0.0,0.0
366757.0,16.0,0.0,0.0
366762.0,21.0,0.0,0.0
366845.0,7.0,42.857,29.574
366846.0,4.0,50.0,43.301
366850.0,21.0,0.0,0.0
366862.0,21.0,0.0,0.0
366866.0,22.0,0.0,0.0
366868.0,21.0,0.0,0.0
366872.0,20.0,0.0,0.0
366874.0,20.0,0.0,0.0
366881.0,21.0,0.0,0.0
366887.0,21.0,0.0,0.0
366897.0,19.0,0.0,0.0
366917.0,22.0,0.0,0.0
366944.0,11.0,18.182,13.976
366947.0,20.0,0.0,0.0
366978.0,18.0,0.0,0.0
