NSAID,RA
339274,212.72642285301995
339275,212.69848248359065
339276,212.57092457104685
339279,212.6517009239324
339284,213.0101587989323
339287,213.073593940779
339288,212.9482850759593
339291,212.68725172260056
339296,213.08531098416057
339297,213.3896940416369
339307,213.72943890072423
339313,213.4770336193876
339330,216.2081505626977
339331,216.0260296879819
339343,215.53968261037488
339349,215.4631459674585
339358,215.63317352736607
339364,214.82066506345785
339368,214.96884652682587
339388,214.37519785707264
339389,214.57457959151344
339394,214.36214339776205
339395,214.4870128813508
339398,215.39353962593827
339410,214.8189925009841
339442,213.58470358984897
339446,213.43590323515625
339449,213.4565449668492
339460,212.8909467975108
339464,213.204167701729
339467,213.14223038138107
339476,212.51635865011332
339479,212.9134400034268
339480,212.67617623786023
339483,213.0214287401857
339484,212.8916089408129
339488,212.7377995136325
339490,212.4316128327339
339493,212.49451247979783
339495,212.70464758805807
339499,212.20212831906653
339506,212.8058677328089
339510,212.93650262539745
339516,214.17806707635955
339519,214.371648179522
339528,214.0447714403136
339539,214.4665209009609
339543,214.47363940732504
339545,214.246737041761
339547,214.93014864606567
339548,214.9177077668049
339549,214.62789593597083
339552,215.08332958186983
339575,215.49609456207853
339577,215.41646184450408
339584,215.56593742097533
339586,215.5762847947956
339593,215.46617372507268
339602,215.3916378750457
339634,218.18569918240843
339645,217.71753914409052
339671,216.9730454249722
339677,217.07790594780965
339678,217.08402437235736
339689,217.27397353003536
339691,216.74384021595
339708,216.56269342395365
339715,216.5193499229534
339720,216.43131456521303
339730,215.99658929566203
339735,216.0112584266228
339747,215.9935812402233
339750,216.1814672263398
339769,215.5301191179734
339775,214.9560996098448
339784,215.53097033567803
339785,215.38498122714373
339788,215.1308852134908
339807,215.20819358945485
339809,215.27969741328897
339817,215.86393543941256
339822,215.9492250922964
339823,215.7781727396312
339829,215.48959002399343
339843,215.4883926523364
339856,215.8602275029408
339880,216.0379492254004
339884,216.26392142277504
339886,216.40099239596424
339889,216.80105207988137
339890,216.7292900259056
339892,216.6053617181632
339893,216.69006943275883
339894,216.8625022621444
339903,216.7255271295757
339906,216.96116981525583
339912,217.47395462841664
339916,217.4924053993972
339922,218.39957936205124
339923,218.16072916545977
339925,218.33092060190185
339926,218.44804639785497
339927,218.3518177082973
339931,218.53847213367405
339935,218.82209976305168
339937,218.5383475890566
339938,220.4275735159777
339943,220.58973350103608
339949,221.33488973683632
339950,221.22350308892007
339963,220.3309307970128
339964,220.2377033693036
339967,220.31406181342425
339971,220.16800979708407
339983,219.8412172380111
339994,219.6135540462626
340003,219.2872722364721
340007,219.42434559161893
340015,219.4882498585044
340019,219.21928098400232
340023,218.97007236678488
340024,218.9254568435004
340032,218.68604265429303
340038,218.8823843162129
340044,218.98421560385992
340046,219.1207240547718
340047,218.51793659589185
340048,218.32239846564656
340051,218.32835668723035
340054,218.36833781225835
340061,218.68263024886065
340067,218.0738193052817
340068,217.88605198007303
340069,218.01679483068767
340071,218.02972130639512
340074,218.0408880720308
340077,218.23321484437272
340087,217.8107194971539
340090,217.80575632119576
340096,217.7039716858825
340108,218.69623657193085
340126,219.0332189734549
340129,218.63065166461644
340135,219.2187000166133
340136,218.7534467745131
340140,219.40978423344671
340145,219.3016777986496
340146,219.33836884538368
340155,219.6850273828537
340156,219.7020405767101
340163,220.0741152502267
340173,220.0388763051681
340176,219.4631107159556
340177,219.51298509110973
340179,219.4271021235998
340190,220.27767227302493
340192,219.9956489602121
340194,219.91846322218345
340204,221.01524701715368
340209,220.8870272909408
340218,221.22448973224948
340225,223.51301599173223
340239,222.41549558547737
340243,222.7905201661832
340246,222.36608988455043
340248,222.4767557613378
340253,222.14555117416907
340257,221.90591021348092
340258,221.95538806825743
340261,221.8749743634912
340271,221.78197273952023
340290,221.4851834672332
340307,220.88523492675048
340310,221.26519041596376
340316,220.8280055608852
340321,221.0788142489427
340324,220.71031697127827
340326,220.68612815944687
340332,220.7761602537637
340338,220.14598938052788
340339,220.50207756811164
340353,220.06057402367009
340376,219.86260118208503
340384,221.1892151899658
340387,221.05844342302848
340389,221.2172975319945
340392,220.8995246492373
340394,220.3972728204536
340401,220.244622977978
340420,221.4438135784831
340452,222.3255370344237
340458,222.1488932619087
340477,222.83448153001805
340495,223.0503088167573
340496,222.9773126548575
340514,223.7772399154925
340516,223.3108231262472
340517,223.60613177485305
340518,223.5148286291916
340521,226.66181521151552
340523,225.7466551262075
340528,225.93253944224543
340531,225.64355184227463
340532,225.56172106525352
340533,225.5631969949047
340535,225.526276311836
340536,225.60251982745143
340538,225.6155774822289
340539,225.50516208784933
340542,225.4393257734539
340544,225.3262763148672
340549,225.1888019669192
340550,225.29853215443632
340551,225.32683281078616
340552,225.21496302820776
340553,225.2538065010948
340556,225.239829426306
340558,225.0736980650536
340569,224.243787720815
340570,224.0815053452316
340577,224.9395905170104
340579,223.7501558491309
340580,223.8937088811629
340582,224.73385264866525
340585,223.3422635237802
340590,224.06328087342624
340591,224.5004108178251
340595,223.0836153471245
340598,223.9740505778174
340603,222.93459147920936
340604,223.0548380559243
340606,223.28797632912105
340614,224.04058419788024
340616,223.67683898483372
340619,223.81085922869087
340620,224.16844490775551
340632,224.24689134516487
340637,224.32125616618845
340638,224.820529181784
340649,224.64045863573784
340652,224.7425567962957
340654,225.5784596393085
340655,225.60302138596805
340656,225.63024041469689
340661,225.58117474237213
340668,224.8480358257028
340670,225.64332834997288
340672,226.0901050597053
340673,225.65850404468856
340676,225.6503619738079
340681,225.4201071091805
340683,225.23087431474744
340689,226.3563421797268
340692,226.39406523807315
340693,225.89716862523173
340696,228.4155676341697
340702,229.1015025762753
340706,228.26516122317017
340715,227.856129779552
340718,228.33112061318943
340723,228.27739596437647
340728,227.5036447185236
340738,227.938526111647
340740,228.0888194296238
340750,227.45047134720105
340762,226.6792930023798
340766,226.5855682001209
340768,226.56405519546863
340769,226.5071148162775
340772,226.58328787149728
340773,226.1044123349937
340774,226.1271533857504
340775,226.3688080837488
340776,226.0353788619231
340781,226.0188040015105
340783,225.9453030365621
340784,226.0218204212397
340785,225.92838343710332
340786,226.104486808135
340787,226.03470109361365
340788,225.80784824658485
340789,225.5458326640548
340790,225.7857583008898
340792,225.95629837039715
340795,225.9666002281414
340802,226.13909981506708
340803,225.53702842892903
340804,225.8225314344029
340807,226.1245589228416
340810,227.0528858937784
340817,226.6538873733896
340823,227.40587281527
340825,227.3098524681757
340829,227.2916693403452
340830,227.4818055382009
340834,227.82794007090664
340836,227.8278972658566
340838,227.8409042866049
340839,227.57160722973603
340845,228.2330657556289
340854,228.46685288367573
340857,228.1614346211213
340859,228.50431804797464
340861,227.9890029231252
340871,228.7007257915155
340919,231.9025597563312
340923,231.65919682253835
340925,232.1628152749128
340926,231.75121430738164
340931,231.0195067836599
340939,231.47871577678987
340940,231.5477371270882
340953,230.99035189802265
340957,231.0340057030587
340965,230.4727977414251
340968,230.6852496419868
340969,230.72808624258423
340971,230.7170200376312
340974,230.57438647108089
340979,230.60035439481365
340981,230.6805418562733
340986,230.2454548951532
340991,230.1147161658536
341001,230.37273857102304
341002,230.19100439663828
341004,230.333431243348
341005,230.1646674386301
341011,230.3093221039773
341012,229.6048128115289
341020,229.4585686286632
341021,229.3449649257299
341023,229.6294604832644
341025,229.96456182322905
341026,229.91439579029296
341028,229.98945528574868
341031,229.9128617575788
341033,229.867293963791
341034,230.08713271919603
341042,228.94599177826908
341046,229.51474762457423
341050,229.5773236409225
341059,228.78619529116955
341069,228.2984764110964
341071,228.70208852104628
341078,229.66785723082185
341094,229.7955871534615
341100,229.4531698886389
341115,230.02038195708084
341118,230.2735839271836
341121,230.3534662717236
341122,230.5411895831873
341124,230.51076049930228
341125,230.6116144657271
341138,230.2053188190728
341140,230.1764184853628
341146,231.0939667313829
341149,231.36941695515213
341153,230.507462386559
341159,231.72508624376889
341162,231.65203522876405
341163,231.7239287454625
341164,231.85263825362216
341166,232.21667705534747
341167,232.2188623931849
341170,231.3607006495824
341171,230.86571475713296
341173,231.5087282401016
341174,231.1157340395096
341176,231.49777830803228
341177,232.2098941207648
341181,232.2258369947088
341183,232.0138874548896
341184,232.00131518229185
341187,233.9611462365028
341189,233.9474225249912
341190,234.332816268258
341192,234.67763171809025
341194,234.58866551054587
341195,234.6328276033325
341197,234.6131446436018
341201,234.91081666961009
341202,234.8377859406048
341213,233.756421741351
341214,233.8689042101041
341216,234.2996774296221
341217,234.45726674508663
341221,234.42650727369852
341224,233.68062035550184
341226,233.60707205918112
341230,233.4556604850406
341231,233.46696883062032
341233,234.13557871111465
341238,233.9671235787726
341242,234.11370012519464
341245,233.1952090557048
341248,233.2606417259053
341251,233.43241984000707
341256,233.3383071651268
341257,233.2164178245281
341258,233.30482161028613
341259,233.3771711790449
341260,233.1643533987132
341263,232.59351945369144
341264,233.046304311616
341266,232.52837679976025
341269,232.8930408936058
341272,233.08793121971712
341275,233.00173142722625
341276,232.81765314553505
341277,232.8747520305232
341280,232.35971175766056
341281,232.3700932388775
341282,232.5276906518796
341283,232.72854900238832
341286,232.8152231081681
341294,231.78551321709625
341299,231.58019092856304
341303,231.5449600227132
341305,231.7531812638057
341306,231.4489188634902
341307,231.34581475374915
341308,231.73832028136064
341309,231.60813714655524
341316,232.1267848574622
341318,231.8665913521405
341320,232.04129345744985
341321,232.0550860079658
341324,232.3232490397903
341329,232.40471172906
341330,231.95229165507587
341333,232.11748180447185
341339,232.5817038487251
341340,232.52349101513988
341343,232.7989092007396
341344,232.677692591398
341346,232.5774578577782
341347,232.23202740618336
341348,232.62758397246105
341351,232.4488075424441
341356,232.69330967988765
341362,233.13291459873915
341368,233.3876014730056
341369,233.3624961220452
341373,232.8137092985261
341377,233.09421060400425
341380,234.0021273043129
341392,233.81556888724432
341399,233.13629141293808
341404,234.19215381862148
341405,234.03133732629016
341408,234.0235931004877
341409,234.186849486588
341410,234.18109065584727
341412,234.22042070355803
341417,234.13033012145783
341424,233.9346219498861
341425,233.7819995334808
341428,234.42788872888508
341431,234.5987545676183
341434,234.66278097953185
341435,234.64591466053145
341436,234.43618822906
341438,237.13341876474385
341444,237.42196068141985
341451,236.39403834070168
341452,236.6533604958081
341461,236.59209765676968
341465,236.2567664819792
341467,236.1624247485817
341468,236.2431660356271
341469,236.2677815229296
341470,236.30202961574687
341473,236.2329087647904
341476,236.350928947838
341480,235.8486268050176
341483,236.13241241611684
341492,236.1279296022921
341494,235.7592207313864
341503,235.3188439947218
341506,235.7094912463018
341507,235.75908060808683
341510,235.7452199433458
341513,235.60641502961485
341518,235.415614435834
341521,235.2050231875088
341523,234.44511858901137
341525,234.4133221509058
341526,234.39979023185185
341531,234.61078356744093
341532,234.06971810704363
341533,234.0303776901669
341535,234.59168495134128
341537,234.66484069502712
341544,234.81323171454525
341549,233.93960650084705
341551,234.0153415011432
341552,233.96711095209747
341553,234.00162286037903
341555,233.8750787621781
341560,235.0042928321804
341561,234.900129650348
341562,235.02868202145007
341565,234.14073298203715
341567,234.5297703243622
341568,234.2495163033112
341570,234.28198021607184
341571,235.2295329689178
341572,235.3650953774637
341574,235.30149522567552
341575,235.33535464522149
341577,235.4472649189709
341579,234.66916018812435
341582,234.79226557385064
341583,234.55351078028053
341586,234.71376379350733
341592,235.65854714488347
341594,235.60662800058867
341598,235.57441887124853
341599,235.05723143162533
341603,235.13682397255965
341606,235.6059478396117
341607,235.5645073618074
341608,235.65610488344765
341610,235.65361516812885
341612,235.96852088223
341614,235.7679149303504
341622,235.9295753978438
341631,235.7092386516088
341636,236.26740279961464
341640,236.096078234068
341642,236.16644705258875
341648,236.1164297243459
341651,236.0369497525815
341654,236.3848723543951
341658,236.8047483180619
341660,236.4486372207468
341665,236.4248266428978
341666,236.75835601279624
341668,237.2630044265257
341669,237.0353203660628
341670,237.1253387148312
341676,239.6606966861286
341682,239.56459884797937
341687,239.94339485103453
341688,240.0489082534684
341703,239.88249217882856
341705,239.9309390859392
341710,238.7841591585676
341712,238.7554790769784
341714,239.48256010973523
341717,239.4525502669631
341719,239.6146714589217
341721,239.4220283464512
341724,238.5760659470604
341726,238.5139503229329
341727,238.5087642635083
341731,238.7010680384821
341737,239.2864206923661
341738,239.36087548620085
341740,239.347575004862
341742,239.3753138312331
341751,238.93177928878728
341756,238.6857776759697
341757,238.4871635037705
341770,238.28077774387376
341774,238.351543194866
341778,237.8726991250728
341779,237.77476281632204
341791,237.97545231732747
341793,237.7693961355116
341794,237.2792963117206
341795,237.6071823351336
341796,237.30809212560035
341800,237.7683100499892
341802,237.83059136785064
341804,237.70755055983065
341806,237.0707108170468
341808,237.09297618943967
341811,237.16705378431223
341815,237.24755232756127
341816,237.4301281505118
341817,237.42960946239623
341818,237.3160232680062
341820,237.0332679457162
341828,236.93518567429305
341839,237.65560375883425
341849,237.19718124756355
341860,237.84707343484675
341871,238.06959062164543
341880,237.86923936863843
341892,238.28016693821203
341896,238.35791604715
341906,238.5483658683822
341914,238.25399283302687
341922,238.67541167572244
341934,238.4346053931483
341939,239.2932082342696
341943,239.13745124757463
341950,240.0175825059337
341951,239.51321924188903
341957,242.07393451261663
341975,241.5770865530941
341981,241.6272972022568
341986,242.1507707737452
341992,242.06844574975224
341994,241.97249808834653
342011,241.5676710834296
342012,241.6221237507192
342016,241.14829088299533
342020,241.10087010212845
342023,241.4149682293761
342029,241.334339269369
342033,241.15171907946933
342038,240.9602378922141
342042,240.96334927517427
342052,240.6078519479133
342064,240.4994986619662
342088,239.841490487302
342090,240.00547035717744
342092,239.86655469064243
342093,239.48366644608427
342109,239.60470699191544
342110,239.58464538779043
342111,239.511063363806
342114,239.9999640265416
342115,240.0863682750724
342118,240.1595488045304
342120,240.12719066089213
342121,240.0674292551857
342122,240.16970671729035
342123,239.61123270884343
342135,240.50384260655247
342136,240.4164495719504
342144,240.4897008186772
342147,240.1040601577509
342149,240.15816572805664
342150,240.1796568220024
342152,240.276001946518
342154,240.58605437283532
342161,240.5132730996454
342169,240.4793045406488
342178,240.8195518288864
342185,240.77819985857508
342194,241.0741252476708
342195,241.1078472866501
342197,240.69117396931705
342201,240.6901358471765
342203,240.66567127071195
342204,240.926075533266
342207,240.77262802503083
342213,241.31089652453645
342216,241.4591301794859
342225,241.2132819954537
342228,241.6552682631143
342230,241.94359672335733
342232,241.7980731299924
342236,241.68738310580537
342239,241.53243576523028
342251,242.05453899807057
342255,242.02724187325288
342258,242.1131937384527
342260,242.0280089498253
342264,244.3565950512936
342265,244.5845225788061
342269,244.6418662108429
342276,245.0069972140233
342277,244.8156235987173
342291,244.0171036069625
342294,244.19348807621003
342295,244.08864121896025
342298,244.112717626785
342299,244.60159193436067
342302,244.57781485915376
342308,244.6386917152704
342316,243.88499603612323
342318,244.0381025345236
342319,244.2800988330049
342320,244.040646835594
342321,244.06726660769016
342323,243.89720593387688
342324,244.0606979765234
342331,243.6336920659357
342337,243.74907051474008
342343,243.858431216316
342346,243.6470764127655
342347,243.585878306742
342350,243.29998235229235
342356,243.0735634657892
342357,243.11565598761905
342359,242.846485030136
342362,242.8298515762027
342365,243.12329997989093
342366,243.06738469670404
342372,243.46905029454365
342373,243.4457299331752
342375,243.2311754697269
342377,242.5798768737652
342385,242.6312828229024
342392,242.907038333562
342393,243.1493407939659
342396,243.17283911403013
342403,242.4838478815905
342406,242.45320976808608
342408,242.81249619415672
342415,242.75958720122708
342424,241.86775334624
342434,242.0870627182965
342438,242.2792486634141
342444,241.78725764906903
342446,241.5374752996213
342457,242.36993219964617
342460,242.54137991850288
342465,242.03301118068995
342466,242.1234906775869
342467,242.20566028534108
342469,242.16215438711643
342474,242.73873851436693
342476,242.7824290090199
342479,242.76536270276972
342482,242.3907797299524
342484,242.5256829912328
342489,242.22068680314823
342495,242.2995918746832
342497,243.0226256490525
342503,242.9472424438416
342504,242.93383540559904
342505,243.0955575482349
342507,242.86456806258565
342508,242.9777413446763
342514,243.03659622980288
342517,243.20087376372533
342526,243.21744094346417
342527,243.18608252934976
342534,243.78244625601127
342539,243.27260348667124
342555,244.1124036978265
342565,243.44845135122907
342566,243.3364512812713
342568,243.35092374796605
342573,244.1191920943816
342581,244.2501949248335
342582,244.2723830286905
342584,244.2967632084414
342589,243.84669524844784
342590,243.66112701742776
342591,243.92123171344969
342593,243.9342385740178
342601,244.34164152432007
342608,244.6743140970324
342616,246.7391216139197
342619,246.6954662286064
342621,246.8839235806961
342626,246.4523830347789
342636,246.08386683463348
342639,246.0540520346841
342641,246.17599971587663
342643,246.08860444202128
342648,245.7420725271961
342650,245.6858287868072
342657,245.6271473452374
342658,245.6647698594216
342660,245.475166874116
342661,245.57550489554865
342665,245.68123302242515
342668,245.22720444686053
342671,245.28515059781105
342673,245.61748040584683
342678,245.5328428583832
342680,245.55513591292865
342681,245.5399819827653
342688,244.9403786782063
342689,245.2587804585772
342697,244.8486352442204
342699,244.35746327857083
342706,244.0354732280828
342713,244.6145124348664
342716,244.68992461519468
342726,244.23798310630423
342731,245.02082582154287
342734,245.03042548674608
342738,244.8064580449972
342742,244.59359635869248
342748,245.0839449723869
342750,245.19947197580728
342751,244.73199047898908
342752,244.92076327479555
342753,244.9592084004669
342754,245.04875189071885
342757,244.75809778555725
342764,245.21051450816088
342765,245.1418633801445
342767,245.68662810181524
342779,245.37359161043392
342785,246.1238896459896
342788,245.9820238127699
342789,245.8234710199278
342790,246.01030943100383
342797,245.43193391251145
342807,246.28110861532883
342812,245.71121307992155
342815,247.1598409660344
342825,246.09095737069543
342841,248.5921193541397
342843,248.5916236816273
342847,248.7512920578102
342848,248.8135593322944
342852,248.60238222619972
342855,248.5602109579316
342856,248.69071730227708
342859,248.3455332295723
342876,247.7783270548669
342881,247.7284256092278
342884,247.85033382999177
342887,248.0177770352645
342902,247.8053613878255
342918,247.4443229734884
342922,246.3581970430732
342929,246.6294483924906
342933,246.5097769495385
342934,246.37043275402527
342941,247.18530226962
342948,246.82576107128244
342956,247.28373455758145
342965,247.11473249135247
342971,247.27494210482467
342974,247.61874254540203
342975,247.6498288257617
343006,248.20026527355208
343014,248.56264378351068
343030,248.9461178432785
343036,250.78174529819776
343045,251.19795056503511
343046,251.20313292600449
343058,250.62692357669545
343064,250.67679236067045
343074,250.92296447749072
343079,250.53971201608448
343120,249.84224448593324
343133,249.63925110267823
343135,249.8156667610193
343152,249.4756449807849
343160,249.32351081217564
343162,249.60798926446097
343172,249.20951350257167
343191,249.6969212872625
343195,248.6790325989244
343212,248.5327307487524
343223,249.33666345056488
343262,249.2560312000716
343296,249.9289190334032
343305,249.7575695154589
343307,249.79068811980807
343326,249.84889698744465
343331,249.8438715600913
343333,249.8524295394196
343353,249.9939655913913
343414,256.37706493040963
343417,256.351077968034
343423,256.140584607406
343427,256.04521376510075
343451,255.6973681686759
343452,255.6951685848449
343453,255.69480612166944
343455,255.5500428781839
343459,255.50220425706345
343489,254.14020017430053
343501,255.45585629868123
343504,254.69584976991308
343506,254.57875246366564
343520,255.88072621937857
343539,255.5044364006121
343592,257.4089631259675
343608,256.56282831895334
343618,256.3161889642414
343627,256.386746096665
343636,255.59640254349492
343639,256.08103489670947
343646,255.3378705327294
343658,255.1395802702052
343664,255.4941751351504
343690,255.87574852731416
343692,256.47060616153595
343707,256.3065695600442
343711,256.59643710149726
343760,258.0143646747188
343821,256.91836510355483
343828,256.7860209029981
343843,256.66995652947213
343844,256.6924967561105
343847,256.352406816712
343855,256.1579526928332
343869,255.67346193160031
343878,256.33052571830046
343881,257.0783719196893
343889,256.9018105140922
343890,256.82057335000394
343904,257.0107398509613
343913,257.6715344619238
343917,257.61451164700384
343941,258.1923153459387
343944,258.1612988696861
343963,258.23274135528567
343972,258.3258837534348
343978,253.21697273138145
343986,253.3684057501557
344000,252.3985604121059
344033,252.3782475641546
344045,252.11547161244755
344053,251.63711857758955
344055,251.6784233412411
344077,251.41014266690613
344087,251.13415163885696
344089,251.2251221663384
344091,251.81964054020847
344094,251.95277644643767
344096,251.84625500328252
344111,251.0494208819203
344135,250.7683743937505
344136,250.68078752124444
344141,251.3042714768112
344152,250.6696833675909
344156,251.9163479564483
344158,251.9221715003577
344178,251.01092861582904
344181,252.34623906728825
344218,251.48784632282832
344226,252.7914823685191
344231,252.12278221228485
344232,252.05431059822288
344252,252.25555780507403
344260,252.52868614730804
344264,252.9872837251936
344272,252.8186999981096
344274,252.842240529775
344279,252.81947981100583
344281,253.0203814341017
344282,252.8902031667967
344305,253.10219292771325
344311,253.24536171325448
344320,253.5787312049048
344326,253.50414897338013
344330,253.80076200548405
344332,253.9748009875421
344347,253.47038657100552
344351,253.49657511231845
344369,254.22502751271483
344372,253.27984073154204
344375,253.3584185539177
344379,253.1741388833624
344381,253.1163275282701
344397,253.05696751873705
344404,253.7500194113445
344405,253.77976004686352
344448,252.234575063005
344466,252.1244737828296
344471,251.96645831855696
344500,252.18463589706624
344503,251.5290117556798
344510,251.4828039851496
344535,251.8793837135293
344578,252.465097876158
344579,252.2518386039127
344583,252.2900600762028
344584,252.62586749201324
344585,252.5640565909148
344618,253.4344585274036
344619,253.5847715260944
344628,253.84169763739123
344641,253.9754770347676
344642,254.30019889536104
344644,254.3718993178908
344670,254.6231462036667
344673,254.90619208544
344677,254.8452458235589
344750,253.31512982907688
344753,253.3822879370048
344767,253.2137727288823
344770,252.973222447094
344778,252.80093457915785
344781,252.86199470179312
344794,252.35253799484028
344801,253.22653896793577
344804,252.5105901945352
344807,252.5126575217426
344810,252.4115458563888
344824,253.4043445078798
344849,253.26158884425
344864,253.4896125011414
344867,253.4922949392608
344872,253.7923265717404
344891,254.21510170339704
344902,254.18363276943225
344904,254.34434484991945
344911,254.5061939298638
344928,255.02373584741252
344930,255.37170896291929
344936,255.0897119440097
344942,256.1864610811416
344943,255.6505927369475
344944,255.95639885639
344949,256.4512426354632
344952,255.5591066924516
344968,255.16537724872148
344970,255.05830958306035
344977,255.8122328100885
345002,254.90888341718463
345011,254.9328993318537
345014,254.6978541225602
345020,254.57093519998244
345040,253.97510900620915
345044,253.58200202691768
345053,254.13847874631125
345054,253.5184919797631
345055,254.0516529086904
345065,254.318900134166
345069,254.38320552681512
345082,254.6223048832808
345112,255.4722781208048
345126,255.66296073481573
345127,255.69269153015983
345136,255.47821640264584
345146,255.91176763118585
345156,192.46250609798804
345157,192.6294150332597
345158,192.4597052880565
345164,192.3957905238386
345173,191.84743145554984
345177,191.8042283837323
345184,192.175878505008
345189,191.5665715676965
345190,191.76058991538423
345192,191.6406646412493
345202,192.0070086881648
345203,191.2993803808719
345219,191.62434890131067
345220,191.51140867433523
345236,191.0698388548902
345252,191.08929908865505
345253,190.9280758181449
345255,191.0752821265429
345259,190.9854177734622
345264,190.66695231538563
345265,190.6686050957276
345268,190.840550811051
345271,190.86516072971543
345303,190.35456655147948
345308,190.3717464512194
345313,190.1703317990838
345318,190.82404636751423
345320,190.7900817218405
345322,190.70668534731763
345324,190.7082736408662
345334,191.2976553437266
345343,190.73900050470428
345347,191.55819789606545
345350,191.3226455020989
345352,191.32762718418297
345356,191.4736616198172
345357,191.1268594646258
345365,191.06956960823493
345368,191.27191757826583
345369,191.37381407563936
345372,191.5966876065017
345377,191.9457830809461
345380,191.752486945356
345381,191.75912178468272
345383,192.01318272368624
345384,192.0303497005435
345388,191.8221029338718
345392,192.1761080724936
345393,192.01025147363853
345395,192.12550904737537
345396,192.3815386103136
345397,192.47688637203768
345402,192.2791846383582
345405,192.253106444101
345406,192.43392856311723
345409,192.4691555011634
345410,192.73001968906203
345411,192.3762458800223
345412,192.46929261003467
345421,192.54961975005952
345426,194.89847987639843
345427,195.2003742206598
345429,195.18739317281856
345435,195.30203488593293
345437,194.6191740226828
345448,195.1209698606564
345452,194.99898493293483
345456,194.35147899450703
345461,194.64730415782176
345468,194.0906272659793
345469,194.19994391640392
345473,194.14369195584
345474,194.15698263684388
345477,194.4541714242653
345480,194.43291511792307
345493,193.6925912998082
345496,193.33762802396527
345501,193.6364571196506
345506,193.60970362561656
345507,193.3531578434276
345513,193.46924249645124
345522,193.28660949635812
345529,192.9765499776358
345539,193.01151408208747
345543,192.7521797470341
345550,192.79658728718485
345552,192.80480156804572
345553,193.11524701114703
345555,192.6645597866717
345556,192.7426198102536
345557,192.8432073542148
345558,193.2675120179317
345570,193.2568832718964
345580,193.75446139128772
345583,193.72355151660147
345589,193.60258035909783
345596,193.78662667357767
345600,194.0388765793632
345606,194.125248898912
345618,194.5830750926177
345630,194.5784249634732
345635,194.5839870222628
345638,194.64139801729783
345640,194.49276399124955
345641,194.3314296187158
345642,194.7684188311943
345645,194.85635233722547
345647,194.8068517025883
345650,194.6754116864484
345656,194.8586379410464
345660,194.753393093603
345663,194.83970088030776
345665,194.9532865615823
345673,194.89885434802105
345679,195.16253645057984
345683,195.3852923506172
345684,195.26139937122696
345689,195.33026338733427
345697,197.2031153713988
345711,197.7388200681832
345713,197.7325755524949
345714,196.96046190445148
345716,196.98230582531892
345726,197.16906950166543
345745,196.91222740974823
345751,197.06990730182488
345754,196.350908792038
345762,196.7657800931345
345770,196.51902034979275
345784,196.4405804740788
345785,196.41206841132572
345792,196.07811802826788
345796,196.2315049032233
345798,196.25448384484696
345799,196.0646549534549
345807,196.25662645002103
345821,195.90142296427777
345823,195.9940978350391
345826,196.0393311040315
345829,196.1162630279986
345843,195.504579204708
345845,195.480579080344
345850,195.8110307858171
345853,195.89268386611656
345855,195.46050971824204
345856,195.8101228680982
345860,195.4922324208914
345861,195.37742069916504
345866,195.4908787383316
345867,195.4946419939324
345869,195.541629776541
345881,195.42596468361623
345883,195.7370582223949
345891,195.751184157574
345902,195.92761446264288
345903,195.97138641712604
345904,195.8418607529869
345905,195.8408704755822
345906,196.0261888295946
345915,195.924528348238
345932,196.54292262418065
345942,196.52701448182728
345952,196.6379799621594
345953,196.65123031985416
345954,196.58964423391035
345963,197.08198474021424
345964,196.3900906243182
345966,196.73755031395
345968,196.82052961217084
345969,196.69577949841403
345972,196.7568339510277
345973,196.7801385757552
345981,197.19391063809653
345982,197.14698131972025
345983,197.3527616009345
345996,197.0692108242227
346003,197.58528293426005
346005,197.62858202220136
346006,197.59747055245444
346008,197.5714629425424
346011,197.6336652614068
346014,197.315426953053
346020,197.79177643787128
346021,197.7460335290253
346022,197.82496135215004
346024,197.67923661783533
346026,197.86628910189285
346046,199.7280176886208
346049,199.8452246385517
346055,199.3529132659185
346060,199.13143356787967
346080,198.8926029463048
346085,198.83852273542263
346091,198.4749845401589
346102,199.02414696977337
346103,198.9849060478995
346104,199.09314185165687
346105,199.0060127246472
346114,198.4144048370284
346117,198.3972279676828
346120,198.41928476167428
346122,198.56666812670727
346128,198.2096714953762
346133,198.25051770952052
346134,198.1570912159006
346135,198.28845294079213
346136,198.1544046704027
346145,197.87002651919272
346148,197.82884073240143
346151,197.9819913370337
346158,198.1194460848976
346160,198.12380856653968
346164,198.0859600480289
346165,198.095110777617
346167,198.1367395261151
346169,197.634131670033
346175,197.6796265777376
346181,197.71181677317972
346182,197.8902841322229
346183,197.81058105572976
346185,197.58295134828856
346187,197.70968511512507
346190,197.9839638058924
346192,197.8902006086836
346198,197.77111098773955
346202,197.8594032827768
346206,198.22565652674623
346208,198.14427786250147
346209,198.28119277628312
346211,198.2511261230336
346213,198.24317913920004
346219,198.178909689962
346223,198.0268525707457
346242,198.4007559228887
346243,198.43224215942385
346259,198.99026371198627
346265,199.0997626569374
346269,199.1307229488293
346270,199.1490554304617
346273,198.87586802532545
346285,199.2472329421208
346291,199.24794738057184
346310,199.67315956870223
346311,199.690119232141
346317,199.30371823057683
346320,199.58665173922697
346325,199.9998692739805
346331,201.25977744318652
346332,201.2876455914113
346338,201.593225229958
346342,201.6167629052222
346346,201.86455605202823
346353,201.04505700053704
346363,201.18105728037293
346378,200.7515236545993
346379,200.82361027236425
346388,201.12339900598528
