object_tag,num_obj,Pr,vflag,RA,DEC,PLATE,FIBERID,MJD,rabsmag_NSA,Z,SFR,sSFR,BPTclass,HImass,u_r,g_r,u_r_err,g_r_err
520456.0,15.0,0.1873859832489562,1,172.76403021074074,17.933815679113973,2503,333,53856,-16.932720184326172,0.0191136337816715,-0.8223733305931091,-9.24666690826416,1.0,,1.0089178085327148,0.2901992797851562,0.0590105654846804,0.0294108195039226
520802.0,4.0,0.4547657661068937,1,172.80834856843413,21.31149868132616,2504,266,54179,-16.501359939575195,0.0125597659498453,-1.247754454612732,-9.649373054504396,1.0,,1.4730205535888672,0.3690471649169922,0.2116866413257523,0.2026391117891333
521135.0,13.0,0.0122137207170614,1,174.0082675559979,24.688128330283966,2505,250,53856,-16.45425796508789,0.0119520807638764,-1.132117509841919,-9.402043342590332,1.0,8.61,1.0122337341308594,0.3653450012207031,0.0648666248596275,0.0336895849942332
521228.0,7.0,0.7517213882999976,1,174.197322279299,25.2160941332393,2505,452,53856,-15.821792602539062,0.0113478451967239,-1.764864802360535,-10.109123229980469,1.0,,1.4277267456054688,0.4682598114013672,0.0865346993318235,0.031922001746103
521253.0,4.0,-0.5003041170113749,1,175.3400890205684,24.890062978669487,2505,525,53856,-15.652432441711426,0.0108064599335193,-1.6210395097732544,-9.803950309753418,1.0,,1.1683416366577148,0.355046272277832,0.091514102059742,0.0304429624293204
521257.0,22.0,0.3794461653864265,1,175.2473973144143,24.776064992431213,2505,532,53856,-16.9749698638916,0.0121216913685202,-2.3653507232666016,-11.537318229675291,2.0,,2.122920036315918,0.6923408508300781,0.0770880307558457,0.029890609909786
521391.0,10.0,0.3072462631221356,1,175.70870308285444,19.27210213418371,2506,156,54179,-16.58319664001465,0.0175332594662904,-1.0529475212097168,-9.63033390045166,1.0,,1.4097585678100586,0.439096450805664,0.0849305314116205,0.0307852308450996
523697.0,12.0,-0.1273240336253188,1,178.32312788753975,17.681938388934658,2512,486,53877,-16.337934494018555,0.0126004107296466,-1.3316830396652222,-9.617695808410645,1.0,,1.3325157165527344,0.3855104446411133,0.0904748438253223,0.0530495384454041
524480.0,6.0,0.8926401476768033,1,179.19739240255214,25.17424078339113,2514,585,53882,-16.36818504333496,0.0148492371663451,-1.5508177280426023,-10.113253593444824,1.0,,1.4269161224365234,0.4659423828125,0.0897109684884825,0.034031125182358
525751.0,22.0,0.0522418129207343,1,236.9138614605989,16.28286604537479,2518,464,54243,-16.0145320892334,0.0070130168460309,-1.4508163928985596,-9.34531307220459,1.0,8.72,0.4430131912231445,0.585871696472168,0.1431594541881394,0.1072215060740425
527328.0,18.0,-0.247608990685368,1,241.16995283767696,11.041008346411086,2523,631,54572,-16.89712905883789,0.0168699491769075,-0.9259052276611328,-9.754317283630373,1.0,,1.4805803298950195,0.444976806640625,0.0924672671801666,0.0320828028181853
527506.0,11.0,0.0091823112223808,1,240.4179347072832,13.577797930975333,2524,301,54568,-15.599186897277832,0.0105417128652334,-1.463228702545166,-9.593810081481934,1.0,,1.2246589660644531,0.3962650299072265,0.0844354834150639,0.0315878251483454
527962.0,17.0,0.1220020304100984,1,242.6932007429413,9.54132473472231,2526,107,54582,-16.47931480407715,0.0167973805218935,-0.9515326619148254,-9.263527870178224,1.0,,1.089951515197754,0.349517822265625,0.0684133498073503,0.0301278809493853
528894.0,13.0,-0.0067078121428761,1,243.54492031258584,9.903437898442066,2529,351,54585,-15.90668773651123,0.0108373155817389,-1.1920312643051147,-9.405362129211426,1.0,8.58,1.2975397109985352,0.3833284378051758,0.109936913475651,0.0418053740832745
532859.0,19.0,-0.1627559638254503,1,143.64209443253884,13.005651038947748,2580,263,54092,-16.75315284729004,0.010182230733335,,,,,1.5150384902954102,0.4906787872314453,0.0597861807776945,0.0302229534335783
533254.0,19.0,0.3009261426791987,1,147.91883665554812,14.038289205164036,2582,25,54139,-16.948694229125977,0.0096201440319418,-0.7847381830215454,-9.42424201965332,1.0,8.77,1.104450225830078,0.3183536529541015,0.05748632542943,0.0281063202778689
533474.0,19.0,-0.3197786075511236,1,146.67052742079318,14.197770462571734,2582,470,54139,-16.785722732543945,0.0124505087733268,-1.3789939880371094,-10.049043655395508,1.0,9.34,1.429462432861328,0.41729736328125,0.0776060939901128,0.0313283387893921
535593.0,6.0,-0.3632537222588682,1,153.55453594856567,15.861726850281917,2588,503,54174,-16.145902633666992,0.0099015533924102,-1.337999939918518,-9.635642051696776,1.0,8.81,1.134782791137695,0.3147916793823242,0.0913300276077411,0.0325562385439851
535699.0,8.0,-0.635528216059207,1,155.86900722580577,16.196725100192335,2589,42,54174,-16.66196060180664,0.0110756708309054,-1.4500000476837158,-9.161011695861816,2.0,8.7,0.9123849868774414,0.2667198181152344,0.063476085356348,0.0314291585548615
536820.0,4.0,0.0843746678699387,1,157.59315023313158,15.2550740650494,2592,184,54178,-16.85983657836914,0.0190286003053188,-1.6925764083862305,-10.63396167755127,-1.0,,1.735504150390625,0.7558422088623047,,0.218828821572632
537761.0,6.0,0.5204863463573735,1,180.585578559612,17.79529594295123,2595,478,54207,-16.589771270751953,0.0166850388050079,-1.1756621599197388,-9.487959861755373,1.0,,1.2267427444458008,0.3397655487060547,0.0847722977593664,0.040570774909135
539773.0,19.0,0.4083562247594692,1,195.3735546681181,16.57259272257046,2602,3,54149,-16.59059715270996,0.0089007029309868,-1.0297871828079224,-9.427613258361816,1.0,9.15,1.041269302368164,0.3141098022460937,0.1430007097406809,0.0304960070509843
540235.0,4.0,-0.9828077386662064,1,195.2836134716442,17.77063845170746,2603,352,54479,-16.500328063964844,0.0187624413520097,-0.5947673320770264,-8.709436416625977,2.0,,0.9018659591674804,0.2149829864501953,0.0696181760025037,0.0321808330935775
540353.0,10.0,0.3278108970272812,1,196.84586066024443,17.79103195215916,2603,547,54479,-16.630390167236328,0.0098285470157861,-1.345034122467041,-9.966266632080078,2.0,8.94,1.2876644134521484,0.4124088287353515,0.0659756940795008,0.0373651816349095
544930.0,13.0,-0.442420523889686,1,197.5035146248984,18.925003481014684,2618,290,54506,-15.350369453430176,0.0080171646550297,-1.4751663208007812,-9.523843765258787,1.0,8.41,1.2427253723144531,0.4126777648925781,0.1106051187032541,0.0291306570719197
549089.0,4.0,0.808079926064239,1,202.1355426854768,20.961969068956783,2653,267,54230,-16.875959396362305,0.0199842806905508,-0.9934722185134888,-9.664011001586914,1.0,,1.4505109786987305,0.3497486114501953,0.1053391683605881,0.0334229917028348
