object_tag,num_obj,Pr,vflag,RA,DEC,PLATE,FIBERID,MJD,rabsmag_NSA,Z,SFR,sSFR,BPTclass,HImass,u_r,g_r,u_r_err,g_r_err,cntr_01,dist_x,pang_x,ra_01,dec_01,ra,dec,w1mpro,w1sigmpro,w1snr,w2mpro,w2sigmpro,w2snr,w3mpro,w3sigmpro,w3snr,w4mpro,w4sigmpro,w4snr,W1-W2,W2-W3
359799.0,18.0,0.2439764396185365,1,141.91074783134064,11.620845359410424,1740,606,53050,-16.857946395874023,0.0107056442648172,-1.4271697998046875,-10.214189529418944,2.0,8.65,1.438995361328125,0.4606151580810547,0.0729806962307989,0.0388903495746678,44547.0,0.306798,78.534193,141.91074783,11.620845359,141.9108331,11.6208623,14.472,0.03,35.8,14.497,0.057,19.0,11.602,0.226,4.8,8.572,,0.3,-0.025000000000000355,2.8949999999999996
360227.0,4.0,0.2722400693706661,1,145.47466080932506,11.65454115891463,1742,200,53053,-16.921598434448242,0.0171448867768049,-0.6233449578285217,-8.84523868560791,1.0,,0.8651084899902344,0.2091045379638672,0.0609523996853356,0.0347080017438638,44634.0,2.001421,-103.264229,145.47466081,11.654541159,145.4741083,11.6544136,15.234,0.041,26.7,15.115,0.087,12.4,11.841,0.368,2.9,8.232,,2.0,0.11899999999999977,3.274000000000001
360434.0,10.0,-0.3653712734040629,1,147.1637080010687,11.769592103002736,1742,635,53053,-16.6529541015625,0.012600228190422,-1.028510570526123,-9.645143508911133,1.0,8.54,1.4419336318969729,0.4316253662109375,0.0924244182093787,0.0353802909349402,44666.0,1.343556,114.135293,147.163708,11.769592103,147.1640559,11.7694395,14.908,0.036,30.4,14.949,0.085,12.8,12.123,,0.8,8.236,,1.6,-0.04100000000000037,2.8260000000000005
360860.0,7.0,-0.1135373970483281,1,150.77306027275145,11.446472174285162,1744,84,53055,-16.717296600341797,0.0116771897301077,-1.00521981716156,-9.432477951049805,1.0,9.38,1.0926599502563477,0.3145732879638672,0.0788170999641542,0.0296802335450392,44718.0,1.004947,134.705814,150.77306027,11.446472174,150.7732627,11.4462758,14.877,0.035,30.8,14.715,0.066,16.4,11.636,,1.8,8.794,,0.4,0.1620000000000008,3.0790000000000006
361286.0,4.0,0.7221209810896919,1,153.11259531731997,12.343746761831882,1745,196,53061,-15.651643753051758,0.0095650628209114,-0.8139290809631348,-8.097269058227539,1.0,,0.8713903427124023,-0.0356578826904296,0.0592293255529816,0.0288799400795524,44773.0,0.355774,113.345229,153.11259532,12.343746762,153.1126882,12.3437076,15.27,0.039,27.6,14.995,0.087,12.4,10.465,0.093,11.6,7.178,0.12,9.1,0.27500000000000036,4.529999999999999
362901.0,10.0,-0.6421224361789998,1,162.0355958277181,14.854578753594003,1749,530,53357,-15.596875190734863,0.0094705708324909,-1.6674495935440063,-9.865118980407717,1.0,8.48,1.2556676864624023,0.3631591796875,0.0737080361531278,0.030472888373884,44963.0,0.537258,13.282053,162.03559583,14.854578754,162.0356313,14.854724,14.755,0.033,33.0,14.772,0.069,15.8,12.165,,0.9,9.054,0.54,2.0,-0.01699999999999946,2.607000000000001
363324.0,19.0,0.1491065931141221,1,167.62340022339262,13.76614596480221,1751,78,53377,-16.76056480407715,0.0144187100231647,-0.9330214858055116,-9.550640106201172,1.0,,1.2378921508789062,0.3977775573730469,0.065085356023368,0.0298176377785981,45018.0,0.360812,71.359383,167.62340022,13.766145965,167.623498,13.766178,14.512,0.031,35.6,14.286,0.054,20.2,10.983,0.139,7.8,8.054,0.283,3.8,0.22600000000000087,3.302999999999999
364187.0,5.0,0.6204416375101072,1,171.21310806559302,14.79573167477212,1753,517,53383,-16.760244369506836,0.0141263958066701,-1.148428440093994,-9.616239547729492,1.0,8.87,1.205732345581055,0.3077659606933594,0.0852143791107103,0.030659716312281,45187.0,0.492816,70.220313,171.21310807,14.795731675,171.2132413,14.795778,15.192,0.038,28.7,15.06,0.082,13.2,11.857,,1.8,9.053,,0.1,0.13199999999999967,3.203000000000001
369556.0,15.0,0.4952198788773612,1,195.10392267703773,13.670247544340668,1771,82,53498,-16.70009422302246,0.0067015429958701,-1.1645952463150024,-9.277478218078612,2.0,9.26,1.0858430862426758,0.2633819580078125,0.1563301613185828,0.032747187748803,45945.0,1.567798,-36.703746,195.10392268,13.670247544,195.1036548,13.6705967,14.936,0.035,30.9,14.622,0.06,18.2,12.652,0.533,2.0,8.218,,1.9,0.31400000000000006,1.9700000000000006
369658.0,13.0,0.0808930170259173,1,193.69304497972303,15.591620256031865,1771,335,53498,-15.91885757446289,0.0088073853403329,-1.2502918243408203,-9.260000228881836,1.0,8.48,1.1531381607055664,0.274205207824707,0.0669172947550029,0.0403742613180858,45971.0,0.520161,-16.211329,193.69304498,15.591620256,193.6930031,15.591759,14.793,0.031,34.7,14.702,0.057,19.2,12.172,0.354,3.1,8.16,,1.2,0.0909999999999993,2.5299999999999994
371213.0,4.0,-0.9593892827517968,1,205.1300700278384,14.864512389527158,1776,407,53858,-16.943557739257812,0.0279357153922319,-0.9268571138381958,-9.557242393493652,1.0,,1.1273832321166992,0.3689918518066406,0.1130662003027498,0.0331736726287899,46328.0,2.22206,97.343,205.13007003,14.86451239,205.1307034,14.8644335,14.938,0.032,34.2,14.854,0.061,17.8,11.88,0.268,4.0,8.408,,1.6,0.0840000000000014,2.9739999999999984
372675.0,5.0,0.2608120438040318,1,123.78183678719776,52.57773305730769,1781,152,53297,-16.726207733154297,0.0185317266732454,-2.0201611518859863,-10.97475242614746,-1.0,,2.470477104187012,0.6500606536865234,0.2646313755387914,0.0372550458849591,46612.0,0.200608,-98.521503,123.78183679,52.577733057,123.7817461,52.5777248,15.012,0.033,33.0,15.036,0.069,15.8,12.745,,-1.0,8.982,,0.3,-0.023999999999999133,2.2910000000000004
372912.0,17.0,0.2885024590599499,1,124.41649392999574,53.42230006614289,1781,533,53297,-16.183115005493164,0.0113328397274017,-1.1771893501281738,-9.712265968322754,1.0,,1.3610963821411133,0.5144968032836914,0.0935430466415221,0.0414251628229055,46630.0,0.147243,23.410499,124.41649393,53.422300066,124.4165212,53.4223376,14.757,0.032,34.3,14.615,0.057,19.0,12.063,0.292,3.7,8.587,,1.0,0.14199999999999946,2.5519999999999996
373280.0,20.0,0.5617767773246525,1,126.8022900965978,55.300308902174486,1782,537,53299,-15.1137056350708,0.0332130528986454,-0.869557797908783,-10.390410423278809,1.0,,0.8651247024536133,-1.971566200256348,22.148327769257648,22.20846109855861,46705.0,0.916494,-39.972966,126.8022901,55.300308902,126.8020028,55.300504,10.999,0.024,44.7,11.039,0.021,52.6,11.203,0.141,7.7,9.144,,-0.4,-0.03999999999999915,-0.1639999999999997
373768.0,9.0,-0.1810980798575637,1,130.4362998857612,57.37885281830759,1784,147,54425,-16.052154541015625,0.0077440268360078,-1.4449602365493774,-9.602103233337402,1.0,,1.123910903930664,0.3711681365966797,0.074030267545112,0.0316643923385352,46788.0,1.608905,-167.496342,130.43629989,57.378852818,130.4361204,57.3784165,15.239,0.044,24.8,15.116,0.08,13.6,12.049,,1.3,8.257,,1.7,0.12300000000000111,3.067
373784.0,4.0,0.2973924191953725,1,130.26181978852088,57.24768030196342,1784,178,54425,-15.97795867919922,0.0175463743507862,-1.2661609649658203,-9.888239860534668,1.0,,1.660353660583496,0.6020002365112305,0.125202181216118,0.0453376145638892,46791.0,0.690809,-13.099451,130.26181979,57.247680302,130.2617394,57.2478672,15.129,0.035,30.6,14.814,0.059,18.3,11.766,0.228,4.8,8.781,0.402,2.7,0.3149999999999995,3.048
374250.0,13.0,0.4233736506817334,1,133.52982512307705,60.44062253722553,1785,449,54439,-16.08793067932129,0.0894953310489654,0.3687363564968109,-10.16986083984375,1.0,,0.0323429107666015,-2.13447380065918,3.3887038804313034,0.4905149231594575,46843.0,2.608643,177.901802,133.52982512,60.440622537,133.5298789,60.4398984,14.671,0.066,16.5,14.464,0.08,13.6,11.133,0.161,6.7,8.125,,1.2,0.20699999999999896,3.3310000000000013
376574.0,9.0,0.5660941617938257,1,194.2226914123335,8.161578374059976,1792,524,54270,-16.587257385253906,0.0086419843137264,-1.16955304145813,-9.78240203857422,1.0,8.72,1.3556137084960938,0.3562870025634765,0.0648733208424553,0.0327335648279578,47278.0,3.984442,11.16923,194.22269141,8.1615783741,194.222908,8.1626642,14.748,0.035,31.3,14.544,0.062,17.4,12.067,0.338,3.2,8.672,,-0.8,0.20399999999999885,2.4770000000000003
377255.0,5.0,0.5279095697420092,1,195.8420150125641,7.616130696919241,1794,511,54504,-15.749937057495115,0.0101984860375523,-1.3584100008010864,-9.420025825500488,1.0,8.47,1.2639703750610352,0.3283748626708984,0.1059442586118191,0.0337300981932806,47393.0,0.595801,59.175883,195.84201501,7.6161306969,195.8421584,7.6162155,15.135,0.036,30.5,15.012,0.073,14.9,12.319,0.331,3.3,8.495,,1.4,0.12299999999999933,2.6929999999999996
377880.0,6.0,-0.3040756727289576,1,196.4130295960504,9.566360153067322,1796,319,53884,-15.628702163696287,0.0109035773202776,-1.6936908960342407,-9.887227058410645,2.0,8.65,1.3072805404663086,0.4407930374145508,0.0942185553168909,0.0363683079021368,47476.0,5.235428,155.912646,196.4130296,9.5663601531,196.4136315,9.5650325,15.26,0.038,28.9,15.063,0.074,14.6,12.613,,0.3,9.187,,0.0,0.19699999999999918,2.450000000000001
377945.0,19.0,0.325850483685648,1,197.01023026115809,9.956331329999212,1796,436,53884,-16.742694854736328,0.0104836244136095,-1.033891677856445,-9.495980262756348,1.0,8.51,1.315434455871582,0.3028678894042969,0.0705652199343757,0.0309923191957868,47490.0,2.170621,16.516886,197.01023026,9.95633133,197.0104043,9.9569094,14.814,0.05,21.7,14.654,0.076,14.4,12.169,0.378,2.9,8.406,,-0.1,0.16000000000000014,2.4849999999999994
380983.0,5.0,-0.6373433191436227,1,209.32440096611683,6.1822443788482415,1805,15,53875,-16.470762252807617,0.0144668761640787,-1.1034839153289795,-9.581785202026367,1.0,,1.4047441482543943,0.4608345031738281,0.1402499818284107,0.0701457538724909,48042.0,0.479624,6.312294,209.32440097,6.1822443788,209.3244157,6.1823768,14.925,0.031,34.7,14.701,0.056,19.6,11.704,0.211,5.1,8.595,0.308,3.5,0.2240000000000002,2.997
381912.0,24.0,-0.2236848967547722,1,209.13072931999653,8.353292693184946,1807,285,54175,-16.885950088500977,0.0132970558479428,-0.9338128566741944,-9.810663223266602,1.0,,1.4067754745483398,0.4444351196289062,0.0712773200417344,0.0304643356557255,48165.0,0.207078,-69.964738,209.13072932,8.3532926932,209.1306747,8.3533124,13.968,0.026,41.3,13.847,0.034,31.7,10.874,0.083,13.1,8.558,,1.2,0.12100000000000044,2.972999999999999
382070.0,9.0,-0.5445185926175422,1,210.61972627575813,9.31567575107249,1807,560,54175,-16.485910415649414,0.0191039126366376,-1.5393012762069702,-10.439449310302734,4.0,,2.515536308288574,0.7132148742675781,0.3235272796062998,0.0369816205935198,48195.0,0.058304,50.282831,210.61972628,9.3156757511,210.6197389,9.3156861,15.094,0.034,32.0,14.94,0.067,16.3,11.764,0.179,6.1,8.282,0.214,5.1,0.15399999999999991,3.176
382751.0,21.0,0.2616457384027741,1,210.82405011878512,10.06123637804108,1809,345,53792,-16.949220657348633,0.0133994678035378,-0.7835407257080078,-9.38383960723877,1.0,8.69,1.205158233642578,0.326059341430664,0.0583104381094111,0.0298805221367049,48251.0,0.347107,-110.507312,210.82405012,10.061236378,210.8239584,10.0612026,14.321,0.027,39.6,14.237,0.041,26.4,11.205,0.108,10.0,8.401,0.278,3.9,0.08399999999999963,3.032
383831.0,22.0,0.0745150637147427,1,217.96866388765767,8.933061721974443,1812,470,53795,-16.880578994750977,0.0072379428893327,-1.1565489768981934,-9.860000610351562,1.0,9.56,1.2877254486083984,0.3978176116943359,0.085284376659696,0.0284418692414647,48374.0,1.202746,-106.005788,217.96866389,8.933061722,217.9683388,8.9329696,13.668,0.029,37.1,13.603,0.036,30.1,11.309,0.162,6.7,8.867,,-0.3,0.0649999999999995,2.2940000000000005
384115.0,19.0,-0.0925881243797225,1,219.32176592933843,8.038276031933961,1813,316,53903,-16.393945693969727,0.0161177068948745,-1.3054686784744265,-9.607285499572754,1.0,8.83,0.7430133819580078,0.0584030151367187,0.101719773180216,0.0374492110696824,48416.0,3.286068,172.283991,219.32176593,8.0382760319,219.3218897,8.0373715,14.596,0.029,36.8,14.469,0.051,21.3,12.35,0.359,3.0,9.377,0.531,2.0,0.12700000000000067,2.1189999999999998
386552.0,4.0,0.3282575059623586,1,231.26850455691965,7.282271297937542,1819,432,54540,-16.882192611694336,0.021384036168456,-1.264683485031128,-10.001838684082031,1.0,,1.4862852096557615,0.5254364013671875,0.1650972479058854,0.0446574925491628,48620.0,0.094801,172.330356,231.26850456,7.2822712979,231.2685081,7.2822452,15.258,0.036,30.0,15.172,0.076,14.3,12.44,,1.2,8.719,,1.4,0.08599999999999852,2.732000000000001
386588.0,8.0,-0.3140779253492697,1,231.89490911315207,6.90057020342244,1819,492,54540,-16.966222763061523,0.0115022091194987,-1.0169074535369873,-9.663467407226562,1.0,9.2,1.2302398681640625,0.2991275787353515,0.1129938505869372,0.047457765483399,48623.0,0.407044,5.232557,231.89490911,6.9005702034,231.8949195,6.9006828,14.864,0.03,35.8,14.748,0.061,17.7,12.711,0.475,2.3,8.895,,0.9,0.11600000000000144,2.036999999999999
387705.0,11.0,0.1486703172239293,1,242.4030430947613,3.546902757080856,1823,129,53886,-16.69601821899414,0.0184093490242958,-0.9731236100196838,-9.384085655212402,1.0,,1.0384483337402344,0.318307876586914,1.1164413921154148,0.0379733705781326,48791.0,0.288033,45.836635,242.40304309,3.5469027571,242.4031006,3.5469585,14.942,0.033,32.9,14.702,0.057,19.0,11.398,0.177,6.1,8.377,0.295,3.7,0.2400000000000002,3.3040000000000003
389234.0,15.0,-0.2273521139598193,1,218.03412881274429,6.189651996828971,1827,78,53531,-16.603336334228516,0.0079399496316909,-1.235391616821289,-9.495787620544434,1.0,9.46,0.6709060668945312,0.1510677337646484,0.0603618371141025,0.031621229750701,48947.0,1.331806,36.259886,218.03412881,6.1896519968,218.0343489,6.1899503,14.759,0.031,34.7,14.671,0.058,18.9,11.516,0.16,6.8,8.023,0.172,6.3,0.08800000000000097,3.1549999999999994
389714.0,23.0,-0.4060556030941628,1,218.2195097940383,5.99853083232766,1828,309,53504,-15.826382637023926,0.0075870738364756,-1.3678792715072632,-9.135981559753418,1.0,9.06,1.4881668090820312,0.5029172897338867,0.0649967552309171,0.0308931056601591,49004.0,0.521295,19.417853,218.21950979,5.9985308323,218.2195582,5.9986674,13.149,0.024,44.8,13.002,0.026,41.8,11.995,0.233,4.7,8.837,,1.4,0.14699999999999847,1.0070000000000014
392900.0,6.0,-0.6295455092457048,1,234.5088871775655,5.252661186481453,1836,423,54567,-16.966007232666016,0.0205691400915384,-0.8439943194389343,-9.322677612304688,1.0,9.17,0.8560276031494141,0.2545604705810547,0.0706617142134685,0.0344176052608979,49266.0,0.257238,130.796063,234.50888718,5.2526611865,234.5089415,5.2526145,15.255,0.037,29.0,15.039,0.077,14.2,12.465,0.429,2.5,8.76,,0.2,0.21600000000000108,2.574
393342.0,23.0,0.0881635722716372,1,210.68598805257432,34.61359578327226,1838,79,53467,-16.720783233642578,0.0113142235204577,-1.958247423171997,-11.008536338806152,-1.0,,1.915019989013672,0.6463165283203125,0.0920779535043479,0.0307693642426832,49344.0,1.760083,31.845707,210.68598805,34.613595783,210.6863015,34.6140111,14.299,0.027,39.9,14.228,0.042,25.7,12.602,0.396,2.7,9.283,,-0.3,0.07099999999999973,1.6259999999999994
394057.0,20.0,-0.0831637069376811,1,215.77628899862893,34.392105956532134,1840,529,53472,-16.93406867980957,0.0244735069572925,-0.5788333415985107,-9.34536361694336,1.0,,1.0222797393798828,0.3689517974853515,0.0621929838602099,0.0303807825997814,49550.0,0.021486,-78.954377,215.776289,34.392105957,215.7762819,34.3921071,14.882,0.03,36.6,14.697,0.054,20.1,10.528,0.072,15.1,7.493,0.12,9.0,0.1850000000000005,4.168999999999999
394195.0,24.0,0.3475158895171572,1,217.9325192669729,31.690040987914667,1841,216,53491,-16.57201385498047,0.0111932251602411,-0.8811060190200806,-9.184099197387695,1.0,,1.0793342590332031,0.3012866973876953,0.0692206293619453,0.0286087765568889,49583.0,1.778486,25.334166,217.93251927,31.690040988,217.9327677,31.6904875,14.406,0.027,39.7,14.205,0.036,29.8,10.366,0.054,20.1,7.182,0.082,13.2,0.2010000000000005,3.8390000000000004
396902.0,20.0,-0.285154288884043,1,231.588882527952,26.83087050190241,1848,295,54180,-16.935516357421875,0.0185415484011173,-0.954132914543152,-9.566176414489746,1.0,,1.3060779571533203,0.3768730163574219,0.0646254737853318,0.0294812021988315,49815.0,0.303125,-107.62994,231.58888253,26.830870502,231.5887926,26.830845,14.819,0.03,36.2,14.701,0.048,22.6,12.236,0.268,4.0,9.313,,0.2,0.11800000000000033,2.465
397485.0,5.0,-0.4269898596627828,1,238.6798431935664,23.60255140327383,1850,74,53786,-16.43938446044922,0.0144238844513893,-1.613255739212036,-10.242618560791016,1.0,,1.6340913772583008,0.4858055114746094,0.1190273841812906,0.034772388552879,49868.0,0.517682,-3.724372,238.67984319,23.602551403,238.679833,23.6026949,15.235,0.035,31.3,15.15,0.082,13.3,12.308,,1.2,8.863,,0.7,0.08499999999999908,2.8420000000000005
398563.0,6.0,0.5182580125171572,1,247.30608442520983,19.83870528497092,1854,116,53566,-15.146678924560549,0.008102991618216,-1.9317647218704224,-9.923076629638672,1.0,,1.6551017761230469,0.4709787368774414,0.2770140226239239,0.0321999007670212,50038.0,0.868063,95.469836,247.30608443,19.838705285,247.3063396,19.8386823,15.283,0.037,29.0,15.056,0.071,15.3,12.218,,1.1,8.815,0.455,2.4,0.2270000000000003,2.837999999999999
399994.0,7.0,-0.4639290122742535,1,116.02299374295622,46.70947746682075,1867,10,53317,-15.89539623260498,0.0103601142764091,-1.4325450658798218,-9.495678901672363,1.0,,1.184492111206055,0.3501520156860351,0.1604916381547247,0.0313993831738407,50118.0,0.317472,-17.439085,116.02299374,46.709477467,116.0229552,46.7095616,14.843,0.032,33.4,14.981,0.068,15.9,12.489,0.471,2.3,8.564,,0.9,-0.1379999999999999,2.491999999999999
403201.0,16.0,-0.1221940046876861,1,136.46122359259297,63.432179322781,1876,64,54464,-16.73089599609375,0.0178738534450531,,,,,1.3083457946777344,0.4243984222412109,0.2002435252158115,0.1443375560220609,50484.0,1.167594,130.195224,136.46122359,63.432179323,136.4617775,63.43197,15.121,0.034,31.9,14.837,0.061,17.9,12.014,,1.9,9.078,,-0.1,0.2840000000000007,2.8230000000000004
403941.0,6.0,-0.6097134784391033,1,142.99123841102366,66.36144757922278,1878,257,54474,-16.629859924316406,0.0225339457392692,-1.182835817337036,-9.821820259094238,1.0,,1.5589666366577148,0.5504055023193359,0.1928695813413107,0.052782143934961,50641.0,5.80262,45.991591,142.99123841,66.361447579,142.9941298,66.3625674,15.24,0.034,31.6,15.116,0.071,15.3,12.685,0.524,2.1,9.174,,-0.6,0.12400000000000055,2.430999999999999
406133.0,18.0,-0.2382264344871899,1,125.59638431842409,22.69682981755569,1926,74,53317,-16.203474044799805,0.0069281407631933,-1.6597601175308228,-10.428060531616213,1.0,,1.9459772109985352,0.6353092193603516,0.1481168065550387,0.0305103016300081,50904.0,2.065608,93.929082,125.59638432,22.696829818,125.5970048,22.6967905,14.676,0.063,17.3,14.576,0.09,12.0,11.653,0.281,3.9,7.822,,0.9,0.09999999999999964,2.923
406944.0,5.0,0.0525590895775866,1,126.7960603496378,25.243321165706742,1928,324,53327,-15.914509773254396,0.0065102195367217,-1.8212405443191528,-10.187074661254885,1.0,8.22,1.718658447265625,0.5306987762451172,0.1017848409226923,0.030789453656535,51028.0,2.027586,70.550793,126.79606035,25.243321166,126.7966475,25.2435087,15.204,0.04,27.1,14.953,0.082,13.3,11.742,0.279,3.9,8.582,,-0.3,0.2510000000000012,3.2109999999999985
408617.0,19.0,0.4468892130233121,1,132.48610525409012,25.68410732843663,1933,356,53381,-15.992715835571287,0.0080429650843143,-1.3478909730911257,-9.224808692932127,1.0,8.82,0.9756641387939452,0.2714548110961914,0.0605046440014129,0.0296139688627861,51339.0,0.989594,164.220698,132.48610525,25.684107328,132.4861882,25.6838428,14.453,0.03,36.6,14.356,0.057,19.2,11.941,0.422,2.6,8.11,0.28,3.9,0.09699999999999953,2.414999999999999
408811.0,21.0,0.0617477965765693,1,134.3972462219698,27.76813338013968,1934,215,53357,-16.426124572753906,0.007657753303647,-1.0690370798110962,-9.489084243774414,1.0,,1.1728754043579102,0.3693122863769531,0.0569589964638237,0.0293663467587571,51397.0,0.235685,-5.91283,134.39724622,27.76813338,134.3972386,27.7681985,13.768,0.026,41.2,13.715,0.037,29.5,10.783,0.112,9.7,8.597,0.406,2.7,0.053000000000000824,2.9320000000000004
408889.0,4.0,-0.5657334622567157,1,134.343668569824,28.7510362887266,1934,437,53357,-16.901586532592773,0.0133220758289098,-1.105074167251587,-9.639689445495604,1.0,9.08,1.2952775955200195,0.29364013671875,0.118626424595432,0.036861888160146,51420.0,0.437732,29.802201,134.34366857,28.751036289,134.3437375,28.7511418,15.046,0.037,29.5,15.015,0.09,12.1,11.645,0.288,3.8,8.082,,1.8,0.030999999999998806,3.370000000000001
409806.0,8.0,-0.7347581359193756,1,140.4124395202648,28.147285610031386,1937,596,53388,-16.853195190429688,0.0136262886226177,-1.056357741355896,-9.459732055664062,1.0,8.69,1.1379308700561523,0.3549118041992187,0.0816945709918221,0.0445243068434697,51688.0,0.937523,-39.312424,140.41243952,28.14728561,140.4122524,28.1474871,15.021,0.035,31.0,14.894,0.071,15.3,12.141,0.395,2.7,8.404,,1.3,0.12700000000000067,2.753
409974.0,22.0,0.0571342935412152,1,138.88521152233375,30.14007887113629,1938,317,53379,-16.611366271972656,0.0063228667713701,-1.029218673706055,-9.63479709625244,1.0,8.28,1.2367210388183594,0.4244632720947265,0.0621318831940257,0.0284187630216434,51733.0,1.43953,142.57847,138.88521152,30.140078871,138.8854925,30.1397613,13.269,0.04,27.0,13.187,0.044,24.9,9.835,0.068,16.0,7.62,0.277,3.9,0.08200000000000074,3.3519999999999985
410452.0,4.0,0.5474934256645749,1,140.80364460742436,26.35436682451103,1940,281,53383,-16.388134002685547,0.0133255803957581,-1.1924362182617188,-9.554622650146484,1.0,,1.4668922424316406,0.4364709854125976,0.1151838086438542,0.0365997927180939,51843.0,0.35138,-71.682598,140.80364461,26.354366825,140.8035412,26.3543975,15.133,0.036,29.8,14.965,0.078,14.0,12.372,0.479,2.3,8.804,,0.3,0.16799999999999926,2.593
410890.0,17.0,-0.4886253056687855,1,142.864196646463,32.06118153578869,1941,551,53386,-15.60385036468506,0.0081031080335378,-2.263122081756592,-10.76846408843994,2.0,,1.928624153137207,0.6098127365112305,0.0964198588710642,0.0304742622570404,51966.0,0.150984,139.173683,142.86419665,32.061181536,142.864229,32.0611498,14.686,0.032,34.2,14.649,0.058,18.6,12.596,,-1.0,8.54,,0.5,0.03700000000000081,2.052999999999999
410990.0,8.0,-0.1411148631932481,1,144.68412685644162,29.66516513293905,1942,121,53415,-16.518413543701172,0.0139898620545864,-1.1621052026748655,-9.575336456298828,1.0,,1.190717697143555,0.3010921478271484,0.0867388464681533,0.0368742292039084,51991.0,0.407537,58.132593,144.68412686,29.665165133,144.6842375,29.6652249,14.992,0.035,31.1,14.949,0.077,14.1,11.892,,1.9,8.382,,1.1,0.04300000000000104,3.0570000000000004
411053.0,19.0,-0.061546449464866,1,144.03134132484325,29.11194907069581,1942,246,53415,-16.95543098449707,0.0055408533662557,-1.097916603088379,-9.682165145874023,1.0,8.12,1.4198980331420898,0.4397430419921875,0.0881705968262527,0.0288437249888607,52000.0,1.361244,10.043051,144.03134132,29.111949071,144.0314168,29.1123214,12.803,0.025,43.8,12.782,0.027,40.1,9.596,0.045,24.3,6.997,0.134,8.1,0.021000000000000796,3.186
411270.0,7.0,0.2012430946352263,1,145.13103153745152,31.885862941660285,1943,72,53386,-16.8332576751709,0.0147113176062703,-1.0234159231185913,-9.629268646240234,1.0,8.95,1.260366439819336,0.3376216888427734,0.0809537712885589,0.0282646405177877,52059.0,0.472033,61.154741,145.13103154,31.885862942,145.1311668,31.8859262,14.905,0.034,32.4,14.923,0.07,15.4,11.884,,2.0,9.114,,0.1,-0.018000000000000682,3.0389999999999997
411985.0,14.0,0.2022984097809907,1,146.40816703108223,33.24700552799135,1945,236,53387,-16.844711303710938,0.0148235065862536,-1.0229166746139526,-9.43918228149414,1.0,8.96,1.0297212600708008,0.2902450561523437,0.0669714304877112,0.0299783915403791,52241.0,0.842255,-24.572058,146.40816703,33.247005528,146.4080507,33.2472183,14.786,0.034,32.0,14.697,0.069,15.7,11.743,0.289,3.8,8.883,,0.4,0.08900000000000041,2.953999999999999
412239.0,4.0,-0.72658056957039,1,147.7645947483876,30.53401866723804,1946,56,53432,-16.218503952026367,0.0147627806290984,-1.3679757118225098,-9.759180068969728,1.0,,1.247030258178711,0.3560743331909179,0.0824603713991367,0.0311361808775003,52303.0,0.133113,-112.193716,147.76459475,30.534018667,147.764555,30.5340047,15.397,0.041,26.5,15.316,0.094,11.5,11.817,,1.7,8.432,,1.6,0.08099999999999952,3.4990000000000006
416114.0,5.0,-0.6667302783420554,1,158.30460933886158,31.41742516444076,1959,52,53440,-16.181732177734375,0.0126076079905033,-1.3295942544937134,-9.42932415008545,1.0,8.89,1.2130146026611328,0.274815559387207,0.0685603236857163,0.030127110345077,53142.0,0.404208,-14.228728,158.30460934,31.417425164,158.304577,31.417534,15.123,0.036,30.0,14.985,0.071,15.3,12.716,0.518,2.1,9.128,,-0.3,0.1379999999999999,2.269
417525.0,24.0,-0.4355114735301415,1,173.84951179111843,31.654187138069712,1974,97,53430,-16.91506004333496,0.0112984254956245,-0.8912447690963745,-9.554361343383787,1.0,8.93,1.28326416015625,0.3850746154785156,0.0624603510304018,0.028175135246343,53458.0,0.29562,-61.516461,173.84951179,31.654187138,173.849427,31.6542263,13.968,0.027,40.3,13.846,0.035,31.2,11.167,0.128,8.5,8.72,0.328,3.3,0.12199999999999989,2.6790000000000003
418033.0,4.0,-0.8396463497517215,1,179.6910966538585,41.392838278576285,1976,368,53401,-16.3007755279541,0.0110175972804427,-1.31703782081604,-9.765774726867676,1.0,,1.1857452392578125,0.3498477935791015,0.0757804546215804,0.0348514297260356,53583.0,0.080182,74.047635,179.69109665,41.392838279,179.6911252,41.3928444,15.235,0.037,29.6,15.195,0.074,14.6,12.344,,1.0,8.823,0.391,2.8,0.03999999999999915,2.851000000000001
419972.0,7.0,-0.7071004831766514,1,164.0606010241542,33.812653606666615,1983,213,53442,-15.494860649108888,0.0060908710584044,-1.790709376335144,-9.714889526367188,2.0,,1.1007766723632812,0.3121700286865234,0.0857873061018971,0.0337097827267715,53972.0,1.23448,46.419476,164.06060102,33.812653607,164.0609,33.81289,15.277,0.041,26.2,15.249,0.087,12.5,12.184,,1.0,9.085,,-0.1,0.027999999999998693,3.0650000000000013
421318.0,18.0,0.2255778018042513,1,165.50101309771622,39.31857614851479,1988,469,53469,-16.545358657836914,0.0102700171992182,-1.0686880350112915,-9.46750545501709,1.0,,0.9700908660888672,0.2326698303222656,0.0608847751875471,0.030294020759438,54284.0,0.726478,-162.301806,165.5010131,39.318576149,165.5009338,39.3183839,14.739,0.031,34.7,14.538,0.051,21.2,11.477,0.175,6.2,8.77,0.427,2.5,0.2010000000000005,3.061
