object_tag,num_obj,Pr
50843.0,21.0,-0.6063189693878905
50846.0,12.0,-0.10523743051102129
50849.0,24.0,0.9175110293670982
50851.0,24.0,0.9871437231857761
50858.0,21.0,0.9608581915070343
50864.0,23.0,0.9331118417909348
50866.0,24.0,0.9982947997109609
50883.0,24.0,0.8754962874195149
50886.0,25.0,0.9733682209242617
50895.0,21.0,0.9277894017985415
50900.0,22.0,0.9978231022237329
50901.0,20.0,0.8825975248443076
50902.0,7.0,0.6792756231680449
50905.0,22.0,0.9819104094665005
50906.0,22.0,0.8105164551228552
50913.0,24.0,0.989299427566826
50917.0,24.0,-0.5474830040313767
50934.0,23.0,-0.04208919074857374
50938.0,23.0,0.9981879217959176
50941.0,23.0,0.16794799524180115
50946.0,23.0,0.9168940905757009
50982.0,21.0,0.8376336088930599
50984.0,22.0,0.9981721808113573
50992.0,23.0,0.9974283786670992
51004.0,25.0,0.04941053131378019
51021.0,24.0,0.8632700599010261
51022.0,23.0,0.8628061889415332
51029.0,23.0,0.5357345747340548
51032.0,25.0,0.965797378328923
51051.0,21.0,-0.344147572856955
51066.0,24.0,0.9831453385167415
51069.0,24.0,0.9197319496464622
51074.0,26.0,0.6010606718334984
51076.0,27.0,0.9726737596005505
51077.0,22.0,0.00655856813326211
51082.0,24.0,0.7669905055304456
51087.0,25.0,0.49113605626747586
51090.0,22.0,-0.1993119278495937
51099.0,23.0,-0.39521591369864423
51104.0,11.0,0.31266325338560913
51105.0,24.0,0.9971507086755532
51119.0,22.0,0.9414294188978303
51129.0,25.0,0.859079925885313
51138.0,8.0,0.5272967034327657
51161.0,22.0,0.6071399746242316
51163.0,25.0,0.9111747950821868
51176.0,25.0,0.916437029303353
51186.0,23.0,0.7048060448833403
51188.0,22.0,0.7620875890705905
51195.0,24.0,0.5864254998656918
51197.0,22.0,0.8995569987092807
51210.0,23.0,0.834068645642107
51221.0,17.0,0.4106021645724326
51222.0,23.0,-0.5408374256194663
51225.0,23.0,0.9997607436444381
51231.0,21.0,0.6895798273679602
51239.0,26.0,0.30385517310133525
51259.0,24.0,0.9492748123394547
51261.0,19.0,0.8182761629328835
51290.0,25.0,0.9389208454323152
51296.0,25.0,0.9972697588340952
51307.0,23.0,0.22937843987335066
51314.0,21.0,0.9069737727708019
51315.0,24.0,0.8372717303852312
51331.0,24.0,0.8473161660966407
51335.0,21.0,0.6484859758499938
51336.0,10.0,0.9140807837514947
51343.0,24.0,0.9341816429225843
51361.0,24.0,0.6220063553193138
51367.0,24.0,0.32959999193903555
51373.0,25.0,0.4184673065756683
51375.0,24.0,0.7888390596401348
51378.0,24.0,0.1380522153540978
51379.0,26.0,0.9967813298433582
51380.0,24.0,0.9971767602096304
51387.0,26.0,0.9446153483300005
51396.0,23.0,0.9476324670018835
51415.0,12.0,0.8291746733030747
51417.0,23.0,0.9901753110376007
51418.0,22.0,-0.07681720956531565
51420.0,25.0,0.9604633544526019
51421.0,23.0,0.9975049499547878
51424.0,17.0,0.5333012961260369
51433.0,22.0,0.8669194086336429
51451.0,24.0,0.8680119897893018
51472.0,23.0,0.9109035628826284
51477.0,25.0,0.8985339471254971
51496.0,24.0,0.9047231987958735
51505.0,24.0,0.9273220598321945
51514.0,25.0,0.6005487017510943
51516.0,10.0,0.13511374919045313
51517.0,25.0,0.7150596279436006
51519.0,10.0,0.8047459502403705
51532.0,26.0,0.9189391752170286
51542.0,9.0,0.9558252923565029
51558.0,23.0,0.9525688121401273
51569.0,23.0,0.09396991352587618
51583.0,23.0,0.27972650980575253
51585.0,23.0,0.9842275599349709
51619.0,23.0,0.428911057476071
51623.0,8.0,0.05146471143110978
51661.0,22.0,0.8053080055140049
51666.0,25.0,0.2079757004070528
51669.0,24.0,0.9995965067768775
51691.0,23.0,-0.2971501760459699
51716.0,24.0,0.9808120650771173
51720.0,12.0,0.3828010921875486
51723.0,24.0,0.9472729380966494
51727.0,21.0,0.8970182015134838
51729.0,22.0,0.9920391862814091
51730.0,23.0,0.8756984100602991
51734.0,20.0,0.7843584095207324
51735.0,22.0,0.6844281513485694
51736.0,21.0,0.7945104038866883
51751.0,22.0,0.7705129679978985
51753.0,25.0,0.9704791806267802
51760.0,22.0,0.4621421541274223
51775.0,25.0,0.98082934089346
51783.0,23.0,0.09570834287557675
51798.0,25.0,0.9707625003310035
51803.0,24.0,0.9946513378523194
51806.0,25.0,0.928480398793288
51821.0,24.0,0.988086019335533
51847.0,25.0,0.4256842022391559
51885.0,23.0,0.5597600918244319
51886.0,24.0,0.8238097506877324
51926.0,22.0,0.9998082135223555
51929.0,23.0,0.9449400244190415
51932.0,22.0,0.7796044043084822
51934.0,21.0,0.9293432683284606
51954.0,23.0,0.3262378838067429
51955.0,20.0,0.4949144355271179
51956.0,22.0,0.8209968190587582
51959.0,24.0,0.6744268557468349
51971.0,23.0,0.2044072044027424
51974.0,22.0,0.9247759360749298
51995.0,20.0,0.7819514348845837
51997.0,22.0,0.42262891837228606
52009.0,23.0,0.9848503921844943
52023.0,24.0,0.9951040673627904
52025.0,24.0,0.9973588827475914
52045.0,22.0,0.8878255881926249
52059.0,9.0,-0.0775707038967381
52074.0,21.0,0.7212803691586376
52082.0,24.0,0.9957436793680168
52084.0,21.0,0.31923349291744685
52094.0,22.0,0.9946562762053375
52098.0,23.0,-0.3659544728671635
52105.0,23.0,0.686140375970139
52113.0,22.0,0.8923328551569284
52115.0,23.0,0.9877552119797042
52116.0,22.0,0.8968862771513146
52117.0,16.0,0.10649992045193644
52123.0,24.0,0.8574907921740952
52124.0,6.0,0.6406939229412301
52153.0,22.0,0.7232647185796652
52160.0,23.0,0.933341188023814
52166.0,23.0,-0.052157906511266
52174.0,23.0,0.7711147518475817
52182.0,9.0,-0.07063653369159585
52185.0,21.0,0.5972216717367409
52186.0,23.0,0.987848309925982
52189.0,22.0,0.908452844850094
52191.0,22.0,0.6455926064060886
52192.0,21.0,0.8462195294100688
52197.0,23.0,0.7465425421131576
52200.0,22.0,0.8619074700963922
52204.0,23.0,0.7574587064007585
52206.0,24.0,0.9724220100743238
52214.0,22.0,0.9796910770737464
52217.0,24.0,0.9862124292591885
52222.0,23.0,0.9442691340511108
52226.0,23.0,-0.08556525732146475
52234.0,24.0,0.981787991141192
52237.0,21.0,0.67036985661376
52244.0,25.0,0.9483349312028405
52255.0,23.0,0.3585156684697664
52265.0,23.0,0.9079346055892813
52266.0,23.0,0.10675894360901474
52269.0,19.0,0.7233149487117204
52288.0,23.0,0.9914188143333891
52290.0,22.0,0.8700276488549504
52291.0,25.0,0.5030197392732227
52292.0,23.0,0.7348927138603661
52295.0,24.0,0.6372249935943661
52301.0,24.0,0.9395482843621585
52306.0,26.0,0.9985610034005505
52313.0,24.0,0.9626250495708869
52315.0,24.0,0.9738982379303608
52317.0,20.0,0.837703552469619
52321.0,21.0,0.9780906394917712
52331.0,24.0,0.9615516979801249
52334.0,24.0,0.9450882005931405
52351.0,23.0,0.8718624783278321
52354.0,5.0,0.9298397256122584
52355.0,24.0,0.9930880014160396
52359.0,23.0,0.8269397958135609
52360.0,22.0,0.9646098178599365
52364.0,20.0,0.49767466090592866
52365.0,23.0,0.26177254323742544
52366.0,23.0,0.9553425780478587
52368.0,23.0,0.9906643166701493
52372.0,23.0,0.1697356900688742
52373.0,22.0,0.9546597750869276
52379.0,24.0,0.6296784504624161
52381.0,26.0,0.9922290709585537
52382.0,24.0,0.9933725882519414
52383.0,23.0,0.9517415377395685
52384.0,22.0,0.9644799515818911
52385.0,24.0,0.5769821820440418
52386.0,25.0,0.7436996123980498
52393.0,24.0,0.9993374073210939
52397.0,22.0,0.6119522403238056
52401.0,23.0,-0.008640727237341793
52402.0,23.0,0.8790679448958779
52403.0,25.0,0.769837083680336
52411.0,27.0,0.4755268018535901
52416.0,18.0,-0.11437305186720877
52417.0,26.0,0.9771383435554244
52423.0,27.0,0.9681733255382361
52427.0,27.0,0.8613180140046905
52428.0,23.0,0.3653967564740474
52430.0,23.0,0.35948573002955514
52448.0,22.0,0.9637252315171221
52452.0,20.0,0.878703746309692
52457.0,15.0,0.04799017612182333
52463.0,23.0,0.9957191958907251
52472.0,22.0,0.933682670637581
52473.0,22.0,0.2124653976537691
52483.0,16.0,0.8054486394217267
52487.0,23.0,0.972623940557903
52492.0,24.0,0.9934763408285232
52495.0,27.0,0.7967630659315725
52499.0,26.0,0.8044166186426719
52501.0,26.0,-0.21674093834648717
52502.0,26.0,0.959954027686271
52507.0,22.0,0.273426083320511
52509.0,17.0,0.8846719267037089
52510.0,26.0,0.9970356196409046
52516.0,10.0,0.49228204650980223
52517.0,19.0,0.598292801203648
52521.0,23.0,0.9838336188432812
52522.0,23.0,0.6576663095520865
52524.0,23.0,0.6399173248087014
52526.0,23.0,0.5430851199835579
52528.0,10.0,0.9847885820726477
52530.0,22.0,0.9993741546564939
52535.0,23.0,0.9425339229947769
52539.0,23.0,0.9828035536033398
52540.0,27.0,0.917959333451976
52548.0,21.0,0.5073953773697418
52551.0,22.0,0.9087016907139058
52556.0,27.0,0.5239002448606049
52558.0,16.0,0.9371060195060608
52559.0,23.0,0.8242230557799763
52561.0,26.0,0.19465213927775876
52563.0,26.0,0.4955527264155177
52566.0,21.0,0.880697124190419
52567.0,27.0,0.9803970228920265
52573.0,24.0,0.11410568111245573
52575.0,14.0,0.626769423420955
52576.0,25.0,0.7874443992770951
52577.0,23.0,0.6193103082370734
52583.0,26.0,0.8576787495396758
52594.0,28.0,0.37211750219701123
52596.0,22.0,0.4960939728543586
52613.0,26.0,0.9094495293745758
52616.0,24.0,0.9956442241438078
52618.0,25.0,0.9266875245291483
52628.0,25.0,0.6673433517556355
52634.0,25.0,0.2768595278403825
52636.0,26.0,0.3189541462257887
52639.0,25.0,0.24821123617139354
52642.0,27.0,0.9678568386643824
52643.0,19.0,0.6804894591486336
52646.0,26.0,0.9989206891599287
52647.0,18.0,0.35422313291039415
52649.0,25.0,0.7157436495052849
52653.0,24.0,0.6353273999409242
52659.0,24.0,0.9035313980577361
52661.0,24.0,0.9429196519545698
52662.0,7.0,0.34910098441415655
52667.0,23.0,-0.03412662618919204
52673.0,22.0,0.9914476522216923
52674.0,21.0,0.8963805826409559
52676.0,22.0,0.8894036411001547
52681.0,22.0,0.9757376052828671
52687.0,21.0,0.9247666372769677
52694.0,19.0,0.9157459261056693
52697.0,21.0,0.9972615227051185
52698.0,22.0,0.9239799516327577
52699.0,22.0,0.9236303409595871
52700.0,19.0,0.7380041704407325
52702.0,21.0,0.991532098059212
52705.0,17.0,0.725012151607048
52706.0,22.0,0.7468611665229064
52707.0,21.0,0.8520538142729942
52710.0,23.0,0.20124681005668751
52716.0,22.0,0.8953480346677634
52744.0,14.0,0.840226272303467
52745.0,26.0,0.9604902132916997
52748.0,20.0,0.22144278825509023
52761.0,26.0,0.9113225732333364
52768.0,23.0,0.9126285371810019
52774.0,25.0,0.3484168970774358
52777.0,22.0,-0.016797125647504293
52779.0,15.0,0.6992043453758031
52780.0,25.0,0.8447488206442572
52784.0,25.0,0.4382581703633046
52785.0,26.0,0.9978878335034878
52786.0,11.0,0.7679177275427485
52787.0,26.0,0.9943619306753338
52789.0,26.0,0.9752288626524146
56062.0,10.0,0.23331285137494884
56070.0,24.0,0.7073448361472243
56079.0,24.0,0.948057021396011
56081.0,22.0,0.4061048069701082
56092.0,23.0,0.9739920423004259
56094.0,23.0,0.9826844464819089
56095.0,11.0,0.8618495187797119
56100.0,13.0,0.8661969765838237
56103.0,22.0,0.24446784230076704
56104.0,22.0,0.9471624506988472
56106.0,24.0,0.8915456045732331
56109.0,23.0,0.9191686108459076
56110.0,23.0,0.9774113795893344
56113.0,15.0,0.8640720183377805
56115.0,24.0,0.9974346766641808
56137.0,24.0,0.8980167258838905
56138.0,23.0,-0.2870948029732064
56143.0,21.0,0.6143390338828211
56157.0,23.0,0.8614505250122177
56188.0,21.0,0.23880847958012513
56195.0,27.0,0.45669542047424194
56197.0,27.0,0.9267776028003795
56204.0,26.0,0.9967021959124898
56210.0,22.0,0.9375402294585887
56211.0,25.0,0.6395001175844583
56214.0,27.0,0.7410592152840116
56216.0,23.0,-0.10656252404700996
56226.0,25.0,0.5634345628549754
56234.0,22.0,0.7950417590182521
56244.0,25.0,0.8355399075105849
56248.0,10.0,0.8732410036377118
56256.0,23.0,0.9776033383503486
56258.0,22.0,0.9961084911136174
56260.0,22.0,0.9765061699054655
56265.0,21.0,0.6481775107993706
56271.0,21.0,0.9093709763086327
56272.0,20.0,0.20990055985405592
56274.0,22.0,0.13230870693772914
56279.0,23.0,0.9956044601406706
56286.0,6.0,0.729680197875361
56287.0,23.0,0.9986255128525255
56288.0,24.0,0.20646851200254007
56297.0,22.0,0.6969955968087487
56302.0,22.0,0.9195512250436475
56305.0,7.0,0.8566578813327729
56307.0,23.0,0.8307310883988975
56315.0,23.0,0.9948622850220223
56324.0,22.0,0.9981955745155935
56326.0,21.0,-0.04917334351572663
56333.0,8.0,0.974267569034089
56335.0,16.0,0.8709287494936597
56337.0,23.0,0.406643963543954
56338.0,7.0,0.5481403111650124
56339.0,6.0,0.9557041495276023
56345.0,23.0,0.9688470821154683
56375.0,27.0,0.9724892249502256
56404.0,29.0,0.9956680284660412
56436.0,21.0,0.6560531519077218
56437.0,25.0,0.7593737796751021
56450.0,24.0,0.8630043520074404
56451.0,17.0,0.8777489799260129
56460.0,22.0,0.778361161292697
56461.0,22.0,0.8344215279224958
56465.0,21.0,0.2853618987966074
56473.0,23.0,0.9406312805146334
56474.0,25.0,0.9945668678209862
56482.0,24.0,0.9707085822986433
56491.0,23.0,0.8923160921107711
56494.0,23.0,0.9957120021259009
56496.0,21.0,0.9836828784581003
56497.0,22.0,0.7649918812118534
56499.0,22.0,0.8483493090813321
56501.0,7.0,-0.035735296258093824
56503.0,25.0,0.9937721913802264
56511.0,25.0,0.9000365960236175
56519.0,24.0,0.9807126327521827
56522.0,23.0,0.9968927267175622
56525.0,22.0,0.7862152797809323
56531.0,23.0,0.9976851918364109
56533.0,23.0,0.9072883805495856
56535.0,23.0,0.9611176476114107
56536.0,4.0,0.8596229668949191
56541.0,11.0,0.924206873364792
56542.0,23.0,0.7248382162517318
56584.0,23.0,0.5304667666807361
56599.0,22.0,0.7860200578748107
56600.0,24.0,0.8602835394160686
56614.0,22.0,0.8786513643652565
56628.0,21.0,0.7368867260684007
56633.0,24.0,-0.1971356135316454
56634.0,27.0,0.7457591405266318
56637.0,25.0,0.5270776189723678
56653.0,26.0,0.15600011928658006
56671.0,22.0,0.564484511085551
56674.0,26.0,0.9838582480836532
56678.0,28.0,0.989741473444947
56679.0,16.0,0.3644541934851256
56680.0,22.0,0.28977154842128683
56686.0,23.0,0.7886541191136867
56688.0,22.0,0.8501451620760905
56693.0,26.0,0.6492709251184516
56700.0,17.0,0.5758870636637868
56730.0,18.0,0.4214252997564851
56737.0,24.0,0.54333469468168
56746.0,12.0,0.8542094274912113
56759.0,23.0,-0.031972589648148204
56765.0,25.0,0.9827826801863057
56775.0,18.0,0.6920478297513435
56782.0,24.0,0.3969195669903246
56785.0,29.0,0.9916308055578845
56789.0,29.0,0.9787496547056838
56797.0,24.0,0.9971260552505585
56798.0,27.0,0.9996825970810359
56800.0,27.0,0.3931227164291795
56802.0,18.0,0.20594523220458633
56803.0,22.0,0.2423483316061951
56817.0,20.0,0.985476848277731
56819.0,19.0,0.7746884222292215
56820.0,13.0,0.5515595726975162
56828.0,23.0,0.9974018263232993
56840.0,23.0,0.587803610841058
56855.0,20.0,0.198468028024846
56864.0,27.0,0.6918366437473629
56874.0,21.0,0.7887446382955607
56877.0,10.0,0.2389757713315563
56885.0,25.0,0.3023708832575837
56887.0,7.0,0.6823580648223838
56891.0,25.0,0.8160566704199538
56892.0,4.0,-0.375872865953065
56893.0,7.0,0.9748707528351487
56895.0,27.0,0.9624965833965919
56900.0,27.0,0.9664265060228372
56901.0,22.0,0.9475133020030694
56903.0,18.0,0.42349332680671414
56905.0,30.0,0.98148328673986
56915.0,24.0,0.8009258606668792
56918.0,26.0,0.9788185601930675
56922.0,25.0,0.9788485722666264
56927.0,26.0,0.9868984034692458
56928.0,24.0,0.9889092010859241
56929.0,25.0,0.8335937116578802
56930.0,23.0,0.9562085903996708
56931.0,25.0,0.9918786723956867
56934.0,25.0,0.998324605893774
56939.0,24.0,0.9356021122298029
56946.0,14.0,0.632590583754758
56971.0,17.0,0.1941785039615843
56976.0,27.0,0.5560058301330314
56984.0,25.0,0.37857755300583773
56999.0,30.0,0.985167658792552
57007.0,25.0,0.8826280579029518
57023.0,28.0,0.8948011208558346
57032.0,4.0,0.31781769942706245
57053.0,30.0,0.5177394399286178
57055.0,26.0,0.709776498352695
57056.0,13.0,0.9659402199532522
57062.0,21.0,0.7710101768990223
57065.0,25.0,0.5624990466576767
57067.0,18.0,-0.46954714830607536
57072.0,27.0,0.3936060727892753
57075.0,26.0,0.996988217570467
57076.0,25.0,0.8651486635112167
57085.0,30.0,0.9544665034651718
57088.0,26.0,0.6122718332079763
57089.0,24.0,0.6884395762562031
57094.0,24.0,0.9748277716664655
57098.0,26.0,0.9549904872624715
57109.0,18.0,0.34359091922002666
57111.0,24.0,0.8526312759256699
57112.0,25.0,0.9424594223404934
57113.0,24.0,0.9695051284699978
57121.0,9.0,0.7933498241873707
57127.0,28.0,0.9740897008746464
57137.0,20.0,0.9422686531342898
57139.0,15.0,0.6290082134095498
57143.0,27.0,0.7905761941155935
57163.0,25.0,0.5679620918904228
57173.0,23.0,0.9364298651812122
57174.0,22.0,-0.3315435013430496
57178.0,24.0,0.8248738605421015
57179.0,21.0,0.2212897737551985
57185.0,25.0,0.9707331630359766
57188.0,23.0,0.5682553183913092
57202.0,7.0,0.31467022430345853
57203.0,25.0,0.9969833024084731
57213.0,25.0,0.8194915664269532
57231.0,24.0,0.9984514576010324
57236.0,30.0,0.9827613013615731
57256.0,24.0,0.7959077929919385
57258.0,25.0,0.9826413257157822
57270.0,20.0,0.7374482099031627
57272.0,24.0,0.8787009370891988
57277.0,25.0,0.9363401079496304
57278.0,26.0,0.9183597975345392
57284.0,25.0,0.9117171778585828
57292.0,13.0,-0.010356280526042457
57297.0,25.0,0.07376799323519011
57307.0,24.0,0.7372169412033147
57314.0,17.0,0.3975031950277428
57322.0,16.0,0.719149616980383
57337.0,23.0,0.3940812943510474
57339.0,25.0,0.9506389431977827
57347.0,25.0,0.9857412616596776
57349.0,25.0,0.9905854501947031
57350.0,23.0,0.9526706270062498
57356.0,27.0,0.9415786768581579
57365.0,23.0,0.9619194876544909
57374.0,27.0,0.933599989285893
57376.0,19.0,0.4569947492476739
57378.0,8.0,0.9891227974705699
57380.0,23.0,0.8884212951941558
57385.0,15.0,0.8988409018119011
57386.0,10.0,0.6080404000785995
57388.0,27.0,0.6412531985075284
57389.0,25.0,0.9808193335757969
57395.0,24.0,0.9785859638044271
57396.0,28.0,0.9680404016728366
57403.0,27.0,0.9945884001263147
57411.0,25.0,0.8294106102951292
57414.0,27.0,0.9354899104120586
57417.0,28.0,0.893526203021828
57418.0,14.0,0.8764435512852595
57431.0,26.0,0.9919144106432164
57432.0,25.0,0.9568137530709481
57438.0,17.0,-0.2240211500372327
57441.0,29.0,0.999520355457142
57469.0,28.0,0.9916359525826979
57473.0,28.0,0.9251297665814159
57474.0,26.0,0.9970084372727406
57478.0,24.0,0.8989026151006028
57486.0,23.0,0.9008434340337577
57501.0,22.0,0.6659830252713782
57516.0,24.0,0.908938636851039
57569.0,21.0,0.4020546021217728
57597.0,7.0,0.5479853665089814
57602.0,24.0,0.9201977849150832
57608.0,23.0,0.7666980643340308
57611.0,22.0,0.14024486343408232
57613.0,8.0,0.5785629184322396
57614.0,25.0,0.9555720502439095
57616.0,26.0,0.9773156658432688
57642.0,23.0,0.559098740924881
57649.0,23.0,0.8936629230510944
57652.0,22.0,0.8499838420168502
57660.0,25.0,0.9835171695926127
57666.0,22.0,0.9662584693145252
57668.0,25.0,0.9968923704813286
57677.0,22.0,0.4968580820911296
57680.0,24.0,-0.2889403506479601
57681.0,16.0,0.33207773947828145
57686.0,8.0,0.9277780866569698
57693.0,24.0,0.9844426972783243
57703.0,20.0,0.3252571733328792
57710.0,25.0,-0.05196619304674695
57714.0,26.0,0.9889110410008373
57730.0,26.0,0.9970271910185782
57735.0,15.0,0.09104698467745577
57751.0,23.0,0.981824979405317
57760.0,27.0,0.8900000394163077
57761.0,25.0,0.912079862248204
57768.0,17.0,0.6271530160522285
57769.0,22.0,0.695589415021067
57777.0,22.0,0.45097008352065027
57778.0,22.0,0.9923409348425575
57781.0,24.0,0.9644192501786276
57782.0,23.0,0.16203994261095409
57785.0,5.0,0.8968246369491631
57809.0,27.0,0.96557886076736
57812.0,23.0,0.41058430539914675
57816.0,21.0,0.6222094368798685
57818.0,21.0,-0.023611294930647068
57819.0,24.0,0.9712381793253863
57820.0,22.0,0.48359670320720627
57823.0,9.0,0.3686694718075823
57825.0,22.0,0.9564756694929384
57829.0,22.0,0.9228618108335216
57843.0,24.0,0.1356151508631255
57847.0,26.0,0.9931448520542672
57849.0,25.0,0.4582308938789566
57909.0,26.0,0.9753554903944748
57913.0,6.0,0.8677876916267225
57916.0,24.0,0.4397991385161274
57935.0,20.0,0.4813201735225406
57936.0,24.0,0.09904682263492437
57944.0,26.0,0.7692829538645275
57948.0,24.0,0.49904885872177385
57962.0,21.0,0.9273729632085342
57966.0,24.0,0.9796507676698792
57969.0,4.0,-0.9601558599507554
57977.0,23.0,0.5504227147750228
57988.0,27.0,0.33556303266699866
57991.0,21.0,0.5225587085123278
58003.0,26.0,0.997853228371886
58008.0,21.0,0.6976306151416198
58015.0,23.0,0.9942984674150591
58018.0,5.0,0.4765540345507918
58020.0,22.0,0.8793823386188743
58024.0,22.0,0.7551043857521815
58027.0,9.0,0.9854547599629335
58028.0,25.0,0.9687701755955189
58030.0,8.0,0.7708549026865569
58034.0,23.0,0.9571043920501151
58039.0,24.0,0.8997547285460634
58040.0,23.0,-0.3967172144768497
58069.0,24.0,0.9333302974577955
58070.0,20.0,0.4766475951008726
58087.0,22.0,0.6141198898854523
58090.0,22.0,0.19644119570783808
58128.0,24.0,0.9968550122737035
58143.0,4.0,0.8767275382279385
58166.0,24.0,0.048181633715767426
58169.0,26.0,0.886696572933083
58172.0,25.0,0.5359174546948116
58174.0,22.0,0.8344978100697298
58189.0,21.0,0.3582389267934452
58193.0,21.0,-0.14947095229697702
58198.0,20.0,0.5319010809422785
58223.0,19.0,0.5352441169522383
58236.0,21.0,0.22076288395279212
58238.0,14.0,0.7824798577238105
58264.0,22.0,0.8641574619425668
58287.0,6.0,0.9579758675418785
58288.0,18.0,-0.06552398572528836
58292.0,25.0,0.9495787193884119
58306.0,25.0,0.9500598226096363
58320.0,23.0,0.8781378256186282
58328.0,24.0,0.9634289924395144
58331.0,23.0,0.9417582793529181
58341.0,26.0,0.9561897964708372
58343.0,23.0,0.2336603198191927
58344.0,13.0,0.7857710635088354
58346.0,26.0,0.6348188910486863
58348.0,22.0,0.9172964199756268
58356.0,25.0,0.3547102789385232
58360.0,26.0,0.9956883191379138
58369.0,25.0,0.8237051540020002
58374.0,21.0,0.2753757374719972
58387.0,24.0,0.8652562108395387
58392.0,27.0,0.9671252780888361
58396.0,22.0,0.959344465073412
58398.0,25.0,0.9781030658352285
58400.0,24.0,0.9035767929951137
58407.0,21.0,0.6302266454862098
58411.0,24.0,0.9551598951752447
58412.0,24.0,0.979533646222744
58415.0,22.0,0.44318225530867916
58416.0,22.0,0.7799413282296737
58417.0,24.0,0.980372168391238
58427.0,16.0,0.8862920786275796
58433.0,21.0,0.7114576752329429
58437.0,24.0,0.9593718523900135
58447.0,10.0,0.7206627861804397
58456.0,23.0,-0.40411944854511156
58474.0,24.0,0.6360498729557983
58490.0,23.0,-0.29426650714138974
58491.0,23.0,0.11089068018993763
58495.0,23.0,0.7928893524236481
58514.0,4.0,0.6002423918708875
58518.0,22.0,0.9317744557706056
58525.0,22.0,0.6223230644632597
58545.0,23.0,0.9451564786193513
58566.0,23.0,0.8730815654673589
58590.0,23.0,0.9431185614888058
58596.0,27.0,0.9974240823120122
58599.0,26.0,0.8057462157284833
58609.0,23.0,0.7129347919852066
58611.0,21.0,-0.14107689835545165
58613.0,13.0,0.8723649414751289
58616.0,24.0,0.9935591552259491
58617.0,25.0,0.8602995961433304
58619.0,8.0,0.9588802923576625
58641.0,17.0,0.86399684182942
58643.0,20.0,0.01627046154808559
58648.0,29.0,0.9963606136904244
58690.0,26.0,0.9335877042451153
58691.0,22.0,0.91810289981739
58694.0,25.0,0.9867202724224563
58701.0,19.0,0.7618187775185125
58702.0,27.0,0.8984441555996734
58705.0,23.0,0.8532703373160441
58709.0,26.0,0.49334447492881783
58723.0,28.0,0.9240972842567028
58729.0,7.0,0.9827819575512159
58739.0,22.0,0.7700883456851703
58749.0,23.0,0.8841144275451133
58778.0,22.0,0.34206551990721
58791.0,27.0,0.9990053147642179
58801.0,13.0,0.6956147108901104
58806.0,25.0,0.9950138573279081
58808.0,25.0,0.9297661642841862
58815.0,25.0,0.9993148835131823
58827.0,24.0,0.9428255693175926
58830.0,20.0,0.5320489424896887
58831.0,26.0,0.9932210076118559
58832.0,25.0,0.9875257261306126
58836.0,24.0,0.17032590355636018
58837.0,26.0,0.9316185290576874
58843.0,14.0,0.7406745018409333
58845.0,20.0,0.9364470321401424
58848.0,24.0,0.9418504436237682
58853.0,20.0,-0.07296345008989265
58859.0,24.0,0.9659642259177583
58867.0,22.0,0.3292179098615061
58880.0,25.0,0.9938075965658414
58881.0,22.0,0.8138160920517616
58895.0,22.0,0.8827833617421709
58901.0,24.0,0.5430531631136342
58903.0,26.0,0.9841459580761984
58906.0,24.0,0.7522903233094888
58932.0,25.0,0.9926557122458343
58948.0,21.0,0.8546043896584282
58955.0,23.0,0.770165505918273
58956.0,23.0,0.9981537153248172
58964.0,26.0,0.9926681143946829
58979.0,27.0,0.9922496585025856
58980.0,26.0,0.9179159451536433
58985.0,25.0,0.9272755840346694
58990.0,25.0,0.741676733265676
59009.0,13.0,0.9170497944056165
59010.0,29.0,0.9170455576246646
59017.0,24.0,0.8101780921396715
59021.0,23.0,-0.027483916082751733
59033.0,26.0,0.9630646108981097
59035.0,28.0,0.8942872471578459
59040.0,27.0,0.9558789219715594
59045.0,27.0,0.015858919478122065
59056.0,25.0,0.231976401441982
59057.0,29.0,0.9883773690893846
59060.0,7.0,0.7073238534416829
59062.0,25.0,0.9361248039141148
59064.0,29.0,0.9978006257425219
59070.0,26.0,0.027701473331152738
59079.0,25.0,0.7214437738752331
59090.0,25.0,0.2878853087364252
59104.0,24.0,-0.2215065886768536
59107.0,22.0,0.8936428587660777
59110.0,29.0,0.9426820346128788
59116.0,28.0,0.8111117393342547
59125.0,26.0,0.9832869563554886
59126.0,28.0,0.9736516052054968
59128.0,28.0,0.9848205251476929
59129.0,24.0,0.9793102164586603
59133.0,22.0,0.41486889835697915
59137.0,26.0,0.9370963361697466
59138.0,24.0,0.5967060059882188
59143.0,27.0,0.9496970184983621
59146.0,16.0,0.6958883484049184
59149.0,26.0,0.8294054507799771
59154.0,26.0,0.7252864271374877
59156.0,22.0,0.6272186527035778
59157.0,26.0,0.999235297083753
59168.0,25.0,0.9933827227578242
59176.0,25.0,0.8930908501960335
59179.0,25.0,0.998164078447826
59192.0,12.0,0.4475360411095174
59193.0,6.0,0.9623906963461015
59196.0,4.0,0.9851279075798184
59197.0,9.0,0.765165043304763
59198.0,25.0,0.9506795094048104
59204.0,25.0,0.9863699300147006
59210.0,25.0,0.6246114995946586
59237.0,25.0,0.977404820172671
59238.0,17.0,0.726418727660006
59251.0,26.0,0.9942103937224762
59261.0,24.0,0.5651765122199761
